name;category;sub_category
treatment of waste glass, unsanitary landfill, dry infiltration class (100mm);waste treatment;Construction waste\Transformation
treatment of waste glass, unsanitary landfill, hyperarid infiltration class;waste treatment;Construction waste\Transformation
treatment of waste glass, unsanitary landfill, moist infiltration class (300mm);waste treatment;Construction waste\Transformation
treatment of waste glass, unsanitary landfill, very wet infiltration class;waste treatment;Construction waste\Transformation
treatment of waste glass, unsanitary landfill, wet infiltration class (500mm);waste treatment;Construction waste\Transformation
treatment of waste graphical paper, municipal incineration;energy;Electricity by fuel\Waste\Transformation
treatment of waste graphical paper, municipal incineration;energy;Heat\Waste\Transformation
treatment of waste graphical paper, municipal incineration;waste treatment;Incineration\Municipal incineration\Transformation
treatment of waste graphical paper, municipal incineration;waste treatment;Incineration\Municipal incineration\Transformation
treatment of waste graphical paper, municipal incineration Europe without;energy;Others\Obsolete
treatment of waste graphical paper, municipal incineration Europe without;energy;Others\Obsolete
treatment of waste graphical paper, municipal incineration Europe without;waste treatment;Others\Obsolete
treatment of waste graphical paper, municipal incineration with fly ash;energy;Electricity by fuel\Waste\Transformation
treatment of waste graphical paper, municipal incineration with fly ash;energy;Heat\Waste\Transformation
treatment of waste graphical paper, municipal incineration with fly ash;waste treatment;Incineration\Municipal incineration\Transformation
treatment of waste graphical paper, municipal incineration with fly ash;processing;Others\Obsolete
treatment of waste graphical paper, open burning;waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, open dump, dry infiltration class (100mm);waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, open dump, hyperarid infiltration class;waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, open dump, moist infiltration class (300mm);waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, open dump, very wet infiltration class;waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, open dump, wet infiltration class (500mm);waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, sanitary landfill;waste treatment;Landfill\Sanitary landfill\Transformation
treatment of waste graphical paper, sanitary landfill;waste treatment;Landfill\Sanitary landfill\Transformation
treatment of waste graphical paper, sanitary landfill Europe without;waste treatment;Others\Obsolete
treatment of waste graphical paper, unsanitary landfill, dry infiltration class;waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, unsanitary landfill, hyperarid infiltration;waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, unsanitary landfill, moist infiltration;waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, unsanitary landfill, very wet infiltration;waste treatment;Paper+ Board\Transformation
treatment of waste graphical paper, unsanitary landfill, wet infiltration class;waste treatment;Paper+ Board\Transformation
treatment of waste gypsum plasterboard, collection for final disposal;waste treatment;Construction waste\Transformation
treatment of waste gypsum plasterboard, recycling;waste treatment;Construction waste\Transformation
treatment of waste gypsum plasterboard, sorting plant;waste treatment;Construction waste\Transformation
treatment of waste gypsum plasterboard, sorting plant;waste treatment;Others\Obsolete
treatment of waste gypsum, inert material landfill;waste treatment;Landfill\Inert material landfill\Transformation
treatment of waste gypsum, inert material landfill;waste treatment;Landfill\Inert material landfill\Transformation
treatment of waste gypsum, inert material landfill Europe without;waste treatment;Landfill\Inert material landfill\Transformation
treatment of waste gypsum, sanitary landfill;waste treatment;Landfill\Sanitary landfill\Transformation
treatment of waste gypsum, sanitary landfill;waste treatment;Landfill\Sanitary landfill\Transformation
treatment of waste gypsum, sanitary landfill Europe without;waste treatment;Landfill\Sanitary landfill\Transformation
treatment of waste mineral oil, hazardous waste incineration;waste treatment;Incineration\Hazardous waste incineration\Transformation
treatment of waste mineral oil, hazardous waste incineration;waste treatment;Incineration\Hazardous waste incineration\Transformation
treatment of waste mineral oil, hazardous waste incineration Europe without;waste treatment;Incineration\Hazardous waste incineration\Transformation
treatment of waste mineral plaster, collection for final disposal;waste treatment;Construction waste\Transformation
treatment of waste mineral plaster, collection for final disposal;waste treatment;Construction waste\Transformation
treatment of waste mineral plaster, sorting plant;waste treatment;Construction waste\Transformation
treatment of waste mineral plaster, sorting plant;waste treatment;Construction waste\Transformation
treatment of waste mineral wool, collection for final disposal;waste treatment;Construction waste\Transformation
treatment of waste mineral wool, collection for final disposal;waste treatment;Construction waste\Transformation
treatment of waste mineral wool, collection for final disposal Europe without;waste treatment;Construction waste\Transformation
treatment of waste mineral wool, inert material landfill;waste treatment;Landfill\Inert material landfill\Transformation
treatment of waste mineral wool, inert material landfill;waste treatment;Landfill\Inert material landfill\Transformation
treatment of waste mineral wool, inert material landfill Europe without;waste treatment;Landfill\Inert material landfill\Transformation
treatment of waste mineral wool, recycling;waste treatment;Construction waste\Transformation
treatment of waste mineral wool, recycling;waste treatment;Construction waste\Transformation
treatment of waste mineral wool, recycling Europe without;waste treatment;Construction waste\Transformation
treatment of waste mineral wool, sorting plant;waste treatment;Construction waste\Transformation
