Units,scenario,region,Year,value
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Northern,2100,-1.2637921432158001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,1975,11.140687830000001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,1990,24.094670319
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2005,40.8691796131
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2010,54.105418385
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2015,61.425480547999996
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2021,63.562396851
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2025,65.40931946343001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2030,66.98340257542
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2035,68.678877343105
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2040,66.008337699507
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2045,60.675110774397
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2050,52.267450953394
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2055,44.070347103951
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2060,36.617401037185296
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2065,29.322878864645247
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2070,17.652353508387794
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2075,4.319158220008944
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2080,-17.65362676339765
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2085,-34.002972371890635
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2090,-48.46946863133145
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2095,-60.45199313691285
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South America_Southern,2100,-70.27840068087899
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,1975,3.1148930041000003
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,1990,7.62235648322
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2005,19.00970764024
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2010,25.2807926606
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2015,34.86366746
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2021,46.036315605
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2025,50.44865671345
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2030,60.94443430034
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2035,71.48202456847
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2040,71.826451235768
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2045,71.212516665318
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2050,69.814814377262
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2055,69.509522869346
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2060,69.35786762813551
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2065,69.162850667461
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2070,67.858293263608
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2075,65.13905453175799
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2080,61.9758264100313
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2085,63.2862228393979
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2090,65.6257306468205
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2095,68.5959895662226
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Asia,2100,72.780802071759
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,1975,10.67685026
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,1990,76.444830001452
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2005,144.7140606732
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2010,169.81910517803
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2015,182.233588030905
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2021,175.684081942998
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2025,167.8298552840472
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2030,163.68135970305042
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2035,157.42145288537063
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2040,147.18954539616857
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2045,129.79114196176818
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2050,109.35569574512
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2055,91.23803629155199
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2060,75.744650527397
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2065,63.305575928644
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2070,53.069035725783
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2075,45.268266251571
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2080,38.7570132501846
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2085,35.616950790382
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2090,33.25599479693034
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2095,31.0585964908617
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",South Korea,2100,29.2420681058104
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,1975,36.76990316
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,1990,120.82200030437501
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2005,233.00299861103142
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2010,286.3061332203409
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2015,328.1676309439272
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2021,384.7846333041183
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2025,409.727230293523
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2030,448.377346624281
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2035,478.5342905418132
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2040,456.3119846168064
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2045,416.486229340336
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2050,364.377974849506
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2055,319.68692146324
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2060,275.559752053843
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2065,234.19059240764003
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2070,190.207181940879
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2075,146.837920361724
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2080,107.09503663632499
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2085,89.72826876545201
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2090,79.42243957122602
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2095,79.11009815606424
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,2100,85.1107444656733
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,1975,6.7345662938999995
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,1990,35.3351190809
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2005,78.66162216849
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2010,77.92614730137001
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2015,80.559486531576
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2021,81.177959502977
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2025,76.707046878814
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2030,74.41776378666701
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2035,70.2048050349972
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2040,64.85159961851944
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2045,56.64409768500407
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2050,49.11593934226448
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2055,43.6052645064337
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2060,38.53833552749943
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2065,33.63170760919586
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2070,29.345684755685827
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2075,26.264335244123764
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2080,22.503707911999484
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2085,20.148314121032772
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2090,18.05704287413526
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2095,16.361689557502697
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,2100,15.174292050129598
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,1975,516.9936186
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,1990,1400.6891308
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2005,1638.91332928
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2010,1529.4101229999999
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2015,1438.06798541
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2021,1332.99193917
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2025,1297.85150193
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2030,1263.2893505481
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2035,1212.6343893163
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2040,1141.0417669228
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2045,1032.4631893261
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2050,902.5032804176
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2055,785.44935436095
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2060,677.2295869699
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2065,582.210453302955
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2070,479.13768905526325
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2075,378.20280104544895
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2080,236.51511844838143
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2085,143.3615747140834
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2090,59.62383749270298
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2095,-9.51752066203831
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",USA,2100,-63.141794629733994
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,1975,91.95284384
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,1990,210.80527056
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2005,100.781637089
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2010,87.12979062078
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2015,62.31136040854
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2021,52.30090783331
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2025,48.10675719167
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2030,51.65445922733
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2035,54.3634000845
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2040,49.878706230546996
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2045,44.735080993774
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2050,38.331003426352
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2055,34.7108111886045
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2060,31.7202858402018
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2065,29.069460034866
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2070,26.3363094908275
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2075,23.1385613488849
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2080,19.96325075954423
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2085,18.69028652424128
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2090,17.62387869813375
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2095,16.911900026840726
MTC,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Ukraine,2100,16.441112888870645
