year;region;powertrain;construction_year;size;vintage_demand_vkm
2045;CAZ;ICEV-d;2031-2035;3.5t;379
2045;CAZ;ICEV-d;2031-2035;7.5t;225
2045;CAZ;ICEV-d;2031-2035;Large;1200
2045;CAZ;ICEV-d;2031-2035;Large SUV;2115
2045;CAZ;ICEV-d;2031-2035;Lower medium;1212
2045;CAZ;ICEV-d;2031-2035;Medium;9916
2045;CAZ;ICEV-d;2031-2035;Van;2390
2045;CAZ;ICEV-d;2036-2040;13m single deck urban bus;2188
2045;CAZ;ICEV-d;2036-2040;18t;2574
2045;CAZ;ICEV-d;2036-2040;26t;8136
2045;CAZ;ICEV-d;2036-2040;3.5t;6905
2045;CAZ;ICEV-d;2036-2040;7.5t;3731
2045;CAZ;ICEV-d;2036-2040;Large;1077
2045;CAZ;ICEV-d;2036-2040;Large SUV;1885
2045;CAZ;ICEV-d;2036-2040;Lower medium;1382
2045;CAZ;ICEV-d;2036-2040;Medium;11731
2045;CAZ;ICEV-d;2036-2040;Van;2460
2045;CAZ;ICEV-d;2041-2045;13m single deck urban bus;2739
2045;CAZ;ICEV-d;2041-2045;18t;2703
2045;CAZ;ICEV-d;2041-2045;26t;9408
2045;CAZ;ICEV-d;2041-2045;3.5t;6861
2045;CAZ;ICEV-d;2041-2045;7.5t;3202
2045;CAZ;ICEV-d;2041-2045;Large;529
2045;CAZ;ICEV-d;2041-2045;Large SUV;910
2045;CAZ;ICEV-d;2041-2045;Lower medium;723
2045;CAZ;ICEV-d;2041-2045;Medium;6440
2045;CAZ;ICEV-d;2041-2045;Van;1150
2045;CAZ;ICEV-g;2026-2030;Large;4
2045;CAZ;ICEV-g;2026-2030;Large SUV;13
2045;CAZ;ICEV-g;2026-2030;Lower medium;2
2045;CAZ;ICEV-g;2026-2030;Medium;19
2045;CAZ;ICEV-g;2026-2030;Van;6
2045;CAZ;ICEV-g;2031-2035;13m single deck urban bus;16
2045;CAZ;ICEV-g;2031-2035;18t;2
2045;CAZ;ICEV-g;2031-2035;26t;5
2045;CAZ;ICEV-g;2031-2035;3.5t;13
2045;CAZ;ICEV-g;2031-2035;7.5t;2
2045;CAZ;ICEV-g;2031-2035;Large;67
2045;CAZ;ICEV-g;2031-2035;Large SUV;191
2045;CAZ;ICEV-g;2031-2035;Lower medium;38
2045;CAZ;ICEV-g;2031-2035;Medium;357
2045;CAZ;ICEV-g;2031-2035;Van;112
2045;CAZ;ICEV-g;2036-2040;13m single deck urban bus;405
2045;CAZ;ICEV-g;2036-2040;18t;61
2045;CAZ;ICEV-g;2036-2040;26t;135
2045;CAZ;ICEV-g;2036-2040;3.5t;304
2045;CAZ;ICEV-g;2036-2040;7.5t;56
2045;CAZ;ICEV-g;2036-2040;Large;75
2045;CAZ;ICEV-g;2036-2040;Large SUV;218
2045;CAZ;ICEV-g;2036-2040;Lower medium;62
2045;CAZ;ICEV-g;2036-2040;Medium;574
2045;CAZ;ICEV-g;2036-2040;Van;162
2045;CAZ;ICEV-g;2041-2045;13m single deck urban bus;585
2045;CAZ;ICEV-g;2041-2045;18t;85
2045;CAZ;ICEV-g;2041-2045;26t;210
2045;CAZ;ICEV-g;2041-2045;3.5t;387
2045;CAZ;ICEV-g;2041-2045;7.5t;63
2045;CAZ;ICEV-g;2041-2045;Large;72
2045;CAZ;ICEV-g;2041-2045;Large SUV;208
2045;CAZ;ICEV-g;2041-2045;Lower medium;71
2045;CAZ;ICEV-g;2041-2045;Medium;682
2045;CAZ;ICEV-g;2041-2045;Van;180
2045;CAZ;ICEV-p;2026-2030;Large;90
2045;CAZ;ICEV-p;2026-2030;Large SUV;159
2045;CAZ;ICEV-p;2026-2030;Lower medium;71
2045;CAZ;ICEV-p;2026-2030;Medium;571
2045;CAZ;ICEV-p;2026-2030;Van;150
2045;CAZ;ICEV-d;2031-2035;13m single deck urban bus;114
2045;CAZ;ICEV-d;2031-2035;18t;149
2045;CAZ;ICEV-d;2031-2035;26t;452
2045;CAZ;ICEV-d;2031-2035;3.5t;428
2045;CAZ;ICEV-d;2031-2035;7.5t;253
2045;CAZ;ICEV-p;2031-2035;Large;1353
2045;CAZ;ICEV-p;2031-2035;Large SUV;2385
2045;CAZ;ICEV-p;2031-2035;Lower medium;1369
2045;CAZ;ICEV-p;2031-2035;Medium;11181
2045;CAZ;ICEV-p;2031-2035;Van;2697
2045;CAZ;ICEV-d;2036-2040;13m single deck urban bus;2469
2045;CAZ;ICEV-d;2036-2040;18t;2904
2045;CAZ;ICEV-d;2036-2040;26t;9175
2045;CAZ;ICEV-d;2036-2040;3.5t;7789
2045;CAZ;ICEV-d;2036-2040;7.5t;4208
2045;CAZ;ICEV-p;2036-2040;Large;1216
2045;CAZ;ICEV-p;2036-2040;Large SUV;2127
2045;CAZ;ICEV-p;2036-2040;Lower medium;1559
2045;CAZ;ICEV-p;2036-2040;Medium;13228
2045;CAZ;ICEV-p;2036-2040;Van;2774
2045;CAZ;ICEV-d;2041-2045;13m single deck urban bus;3088
2045;CAZ;ICEV-d;2041-2045;18t;3048
2045;CAZ;ICEV-d;2041-2045;26t;10609
2045;CAZ;ICEV-d;2041-2045;3.5t;7737
2045;CAZ;ICEV-d;2041-2045;7.5t;3612
2045;CAZ;ICEV-p;2041-2045;Large;595
2045;CAZ;ICEV-p;2041-2045;Large SUV;1029
2045;CAZ;ICEV-p;2041-2045;Lower medium;816
2045;CAZ;ICEV-p;2041-2045;Medium;7263
2045;CAZ;ICEV-p;2041-2045;Van;1296
2045;CAZ;PHEV-d;2026-2030;Large;54
2045;CAZ;PHEV-d;2026-2030;Large SUV;161
2045;CAZ;PHEV-d;2026-2030;Lower medium;8
2045;CAZ;PHEV-d;2026-2030;Medium;60
2045;CAZ;PHEV-d;2026-2030;Van;29
2045;CAZ;PHEV-d;2031-2035;Large;808
2045;CAZ;PHEV-d;2031-2035;Large SUV;2418
2045;CAZ;PHEV-d;2031-2035;Lower medium;150
2045;CAZ;PHEV-d;2031-2035;Medium;1174
2045;CAZ;PHEV-d;2031-2035;Van;527
2045;CAZ;PHEV-d;2036-2040;Large;977
2045;CAZ;PHEV-d;2036-2040;Large SUV;2961
2045;CAZ;PHEV-d;2036-2040;Lower medium;254
2045;CAZ;PHEV-d;2036-2040;Medium;2040
2045;CAZ;PHEV-d;2036-2040;Van;836
2045;CAZ;PHEV-d;2041-2045;Large;981
2045;CAZ;PHEV-d;2041-2045;Large SUV;2996
2045;CAZ;PHEV-d;2041-2045;Lower medium;308
2045;CAZ;PHEV-d;2041-2045;Medium;2552
2045;CAZ;PHEV-d;2041-2045;Van;978
2045;CAZ;PHEV-p;2026-2030;Large;61
2045;CAZ;PHEV-p;2026-2030;Large SUV;181
2045;CAZ;PHEV-p;2026-2030;Lower medium;9
2045;CAZ;PHEV-p;2026-2030;Medium;67
2045;CAZ;PHEV-p;2026-2030;Van;32
2045;CAZ;PHEV-p;2031-2035;Large;911
2045;CAZ;PHEV-p;2031-2035;Large SUV;2728
2045;CAZ;PHEV-p;2031-2035;Lower medium;169
2045;CAZ;PHEV-p;2031-2035;Medium;1326
2045;CAZ;PHEV-p;2031-2035;Van;594
2045;CAZ;PHEV-p;2036-2040;Large;1102
2045;CAZ;PHEV-p;2036-2040;Large SUV;3339
2045;CAZ;PHEV-p;2036-2040;Lower medium;288
2045;CAZ;PHEV-p;2036-2040;Medium;2302
2045;CAZ;PHEV-p;2036-2040;Van;944
2045;CAZ;PHEV-p;2041-2045;Large;1107
2045;CAZ;PHEV-p;2041-2045;Large SUV;3379
2045;CAZ;PHEV-p;2041-2045;Lower medium;347
2045;CAZ;PHEV-p;2041-2045;Medium;2880
2045;CAZ;PHEV-p;2041-2045;Van;1103
2045;CHA;BEV;2026-2030;Lower medium;6199
2045;CHA;BEV;2026-2030;Medium SUV;2820
2045;CHA;BEV;2026-2030;Mini;1559
2045;CHA;BEV;2026-2030;Small;2902
2045;CHA;BEV-depot;2031-2035;13m single deck urban bus;6
2045;CHA;BEV;2031-2035;3.5t;6
2045;CHA;BEV;2031-2035;Lower medium;241891
2045;CHA;BEV;2031-2035;Medium SUV;115126
2045;CHA;BEV;2031-2035;Mini;52726
2045;CHA;BEV;2031-2035;Small;101996
2045;CHA;BEV-depot;2036-2040;13m single deck urban bus;463
2045;CHA;BEV;2036-2040;3.5t;366
2045;CHA;BEV;2036-2040;Lower medium;367026
2045;CHA;BEV;2036-2040;Medium SUV;183901
2045;CHA;BEV;2036-2040;Mini;71965
2045;CHA;BEV;2036-2040;Small;144132
2045;CHA;BEV-depot;2041-2045;13m single deck urban bus;2349
2045;CHA;BEV;2041-2045;3.5t;1347
2045;CHA;BEV;2041-2045;Lower medium;381802
2045;CHA;BEV;2041-2045;Medium SUV;195919
2045;CHA;BEV;2041-2045;Mini;70960
2045;CHA;BEV;2041-2045;Small;144009
2045;CHA;FCEV;2026-2030;Lower medium;77
2045;CHA;FCEV;2026-2030;Medium SUV;77
2045;CHA;FCEV;2026-2030;Mini;7
2045;CHA;FCEV;2026-2030;Small;23
2045;CHA;FCEV;2031-2035;13m single deck urban bus;50
2045;CHA;FCEV;2031-2035;3.5t;15
2045;CHA;FCEV;2031-2035;Lower medium;2081
2045;CHA;FCEV;2031-2035;Medium SUV;2479
2045;CHA;FCEV;2031-2035;Mini;151
2045;CHA;FCEV;2031-2035;Small;528
2045;CHA;FCEV;2036-2040;13m single deck urban bus;2205
2045;CHA;FCEV;2036-2040;3.5t;591
2045;CHA;FCEV;2036-2040;Lower medium;2911
2045;CHA;FCEV;2036-2040;Medium SUV;3912
2045;CHA;FCEV;2036-2040;Mini;155
2045;CHA;FCEV;2036-2040;Small;617
2045;CHA;FCEV;2041-2045;13m single deck urban bus;6569
2045;CHA;FCEV;2041-2045;3.5t;1434
2045;CHA;FCEV;2041-2045;Lower medium;3389
2045;CHA;FCEV;2041-2045;Medium SUV;4602
2045;CHA;FCEV;2041-2045;Mini;167
2045;CHA;FCEV;2041-2045;Small;678
2045;CHA;ICEV-d;2026-2030;Lower medium;1929
2045;CHA;ICEV-d;2026-2030;Medium SUV;1046
2045;CHA;ICEV-d;2026-2030;Mini;303
2045;CHA;ICEV-d;2026-2030;Small;780
2045;CHA;ICEV-d;2031-2035;13m single deck urban bus;1497
2045;CHA;ICEV-d;2031-2035;18t;899
2045;CHA;ICEV-d;2031-2035;3.5t;7809
2045;CHA;ICEV-d;2031-2035;7.5t;922
2045;CHA;ICEV-d;2031-2035;Lower medium;47403
2045;CHA;ICEV-d;2031-2035;Medium SUV;29861
2045;CHA;ICEV-d;2031-2035;Mini;5816
2045;CHA;ICEV-d;2031-2035;Small;16586
2045;CHA;ICEV-d;2036-2040;13m single deck urban bus;31130
2045;CHA;ICEV-d;2036-2040;18t;18559
2045;CHA;ICEV-d;2036-2040;3.5t;166238
2045;CHA;ICEV-d;2036-2040;7.5t;19585
2045;CHA;ICEV-d;2036-2040;Lower medium;56480
2045;CHA;ICEV-d;2036-2040;Medium SUV;39735
2045;CHA;ICEV-d;2036-2040;Mini;5413
2045;CHA;ICEV-d;2036-2040;Small;17269
2045;CHA;ICEV-d;2041-2045;13m single deck urban bus;38068
2045;CHA;ICEV-d;2041-2045;18t;19458
2045;CHA;ICEV-d;2041-2045;3.5t;191202
2045;CHA;ICEV-d;2041-2045;7.5t;21745
2045;CHA;ICEV-d;2041-2045;Lower medium;58613
2045;CHA;ICEV-d;2041-2045;Medium SUV;41516
2045;CHA;ICEV-d;2041-2045;Mini;5448
2045;CHA;ICEV-d;2041-2045;Small;17484
2045;CHA;ICEV-g;2026-2030;Lower medium;123
2045;CHA;ICEV-g;2026-2030;Medium SUV;131
2045;CHA;ICEV-g;2026-2030;Mini;13
2045;CHA;ICEV-g;2026-2030;Small;41
2045;CHA;ICEV-g;2031-2035;13m single deck urban bus;547
2045;CHA;ICEV-g;2031-2035;18t;623
2045;CHA;ICEV-g;2031-2035;3.5t;468
2045;CHA;ICEV-g;2031-2035;7.5t;320
2045;CHA;ICEV-g;2031-2035;Lower medium;3259
2045;CHA;ICEV-g;2031-2035;Medium SUV;4017
2045;CHA;ICEV-g;2031-2035;Mini;264
2045;CHA;ICEV-g;2031-2035;Small;923
2045;CHA;ICEV-g;2036-2040;13m single deck urban bus;11726
2045;CHA;ICEV-g;2036-2040;18t;15677
2045;CHA;ICEV-g;2036-2040;3.5t;12056
2045;CHA;ICEV-g;2036-2040;7.5t;7634
2045;CHA;ICEV-g;2036-2040;Lower medium;4273
2045;CHA;ICEV-g;2036-2040;Medium SUV;5770
2045;CHA;ICEV-g;2036-2040;Mini;264
2045;CHA;ICEV-g;2036-2040;Small;1041
2045;CHA;ICEV-g;2041-2045;13m single deck urban bus;15010
2045;CHA;ICEV-g;2041-2045;18t;23309
2045;CHA;ICEV-g;2041-2045;3.5t;18118
2045;CHA;ICEV-g;2041-2045;7.5t;10901
2045;CHA;ICEV-g;2041-2045;Lower medium;4758
2045;CHA;ICEV-g;2041-2045;Medium SUV;6414
2045;CHA;ICEV-g;2041-2045;Mini;276
2045;CHA;ICEV-g;2041-2045;Small;1107
2045;CHA;ICEV-p;2026-2030;Lower medium;2007
2045;CHA;ICEV-p;2026-2030;Medium SUV;1089
2045;CHA;ICEV-p;2026-2030;Mini;315
2045;CHA;ICEV-p;2026-2030;Small;812
2045;CHA;ICEV-d;2031-2035;13m single deck urban bus;1558
2045;CHA;ICEV-d;2031-2035;18t;936
2045;CHA;ICEV-d;2031-2035;3.5t;8128
2045;CHA;ICEV-d;2031-2035;7.5t;960
2045;CHA;ICEV-p;2031-2035;Lower medium;49338
2045;CHA;ICEV-p;2031-2035;Medium SUV;31081
2045;CHA;ICEV-p;2031-2035;Mini;6054
2045;CHA;ICEV-p;2031-2035;Small;17263
2045;CHA;ICEV-d;2036-2040;13m single deck urban bus;32401
2045;CHA;ICEV-d;2036-2040;18t;19317
2045;CHA;ICEV-d;2036-2040;3.5t;173025
2045;CHA;ICEV-d;2036-2040;7.5t;20385
2045;CHA;ICEV-p;2036-2040;Lower medium;58786
2045;CHA;ICEV-p;2036-2040;Medium SUV;41357
2045;CHA;ICEV-p;2036-2040;Mini;5635
2045;CHA;ICEV-p;2036-2040;Small;17974
2045;CHA;ICEV-d;2041-2045;13m single deck urban bus;39621
2045;CHA;ICEV-d;2041-2045;18t;20253
2045;CHA;ICEV-d;2041-2045;3.5t;199006
2045;CHA;ICEV-d;2041-2045;7.5t;22632
2045;CHA;ICEV-p;2041-2045;Lower medium;61004
2045;CHA;ICEV-p;2041-2045;Medium SUV;43211
2045;CHA;ICEV-p;2041-2045;Mini;5672
2045;CHA;ICEV-p;2041-2045;Small;18198
2045;CHA;PHEV-d;2026-2030;Lower medium;532
2045;CHA;PHEV-d;2026-2030;Medium SUV;400
2045;CHA;PHEV-d;2026-2030;Mini;67
2045;CHA;PHEV-d;2026-2030;Small;185
2045;CHA;PHEV-d;2031-2035;Lower medium;13312
2045;CHA;PHEV-d;2031-2035;Medium SUV;11663
2045;CHA;PHEV-d;2031-2035;Mini;1292
2045;CHA;PHEV-d;2031-2035;Small;3935
2045;CHA;PHEV-d;2036-2040;Lower medium;16544
2045;CHA;PHEV-d;2036-2040;Medium SUV;16192
2045;CHA;PHEV-d;2036-2040;Mini;1201
2045;CHA;PHEV-d;2036-2040;Small;4147
2045;CHA;PHEV-d;2041-2045;Lower medium;18170
2045;CHA;PHEV-d;2041-2045;Medium SUV;17856
2045;CHA;PHEV-d;2041-2045;Mini;1241
2045;CHA;PHEV-d;2041-2045;Small;4349
2045;CHA;PHEV-p;2026-2030;Lower medium;554
2045;CHA;PHEV-p;2026-2030;Medium SUV;416
2045;CHA;PHEV-p;2026-2030;Mini;70
2045;CHA;PHEV-p;2026-2030;Small;192
2045;CHA;PHEV-p;2031-2035;Lower medium;13856
2045;CHA;PHEV-p;2031-2035;Medium SUV;12139
2045;CHA;PHEV-p;2031-2035;Mini;1344
2045;CHA;PHEV-p;2031-2035;Small;4093
2045;CHA;PHEV-p;2036-2040;Lower medium;17220
2045;CHA;PHEV-p;2036-2040;Medium SUV;16853
2045;CHA;PHEV-p;2036-2040;Mini;1250
2045;CHA;PHEV-p;2036-2040;Small;4316
2045;CHA;PHEV-p;2041-2045;Lower medium;18910
2045;CHA;PHEV-p;2041-2045;Medium SUV;18585
2045;CHA;PHEV-p;2041-2045;Mini;1292
2045;CHA;PHEV-p;2041-2045;Small;4525
2045;EUR;BEV;2026-2030;Lower medium;2828
2045;EUR;BEV;2026-2030;Medium;1612
2045;EUR;BEV;2026-2030;Medium SUV;1990
2045;EUR;BEV;2026-2030;Small;3019
2045;EUR;BEV;2026-2030;Van;28
2045;EUR;BEV-depot;2031-2035;13m single deck urban bus;6
2045;EUR;BEV;2031-2035;18t;6
2045;EUR;BEV;2031-2035;26t;8
2045;EUR;BEV;2031-2035;3.5t;463
2045;EUR;BEV;2031-2035;40t;12
2045;EUR;BEV;2031-2035;7.5t;320
2045;EUR;BEV;2031-2035;Lower medium;90303
2045;EUR;BEV;2031-2035;Medium;50223
2045;EUR;BEV;2031-2035;Medium SUV;58603
2045;EUR;BEV;2031-2035;Small;98338
2045;EUR;BEV;2031-2035;Van;740
2045;EUR;BEV-depot;2036-2040;13m single deck urban bus;435
2045;EUR;BEV;2036-2040;18t;470
2045;EUR;BEV;2036-2040;26t;635
2045;EUR;BEV;2036-2040;3.5t;23445
2045;EUR;BEV;2036-2040;40t;971
2045;EUR;BEV;2036-2040;7.5t;17297
2045;EUR;BEV;2036-2040;Lower medium;184879
2045;EUR;BEV;2036-2040;Medium;101734
2045;EUR;BEV;2036-2040;Medium SUV;116898
2045;EUR;BEV;2036-2040;Small;195671
2045;EUR;BEV;2036-2040;Van;1351
2045;EUR;BEV-depot;2041-2045;13m single deck urban bus;2619
2045;EUR;BEV;2041-2045;18t;2511
2045;EUR;BEV;2041-2045;26t;3195
2045;EUR;BEV;2041-2045;3.5t;63093
2045;EUR;BEV;2041-2045;40t;5063
2045;EUR;BEV;2041-2045;7.5t;49061
2045;EUR;BEV;2041-2045;Lower medium;172764
2045;EUR;BEV;2041-2045;Medium;94129
2045;EUR;BEV;2041-2045;Medium SUV;109076
2045;EUR;BEV;2041-2045;Small;173361
2045;EUR;BEV;2041-2045;Van;1174
2045;EUR;FCEV;2026-2030;Lower medium;49
2045;EUR;FCEV;2026-2030;Medium;38
2045;EUR;FCEV;2026-2030;Medium SUV;92
2045;EUR;FCEV;2026-2030;Small;37
2045;EUR;FCEV;2031-2035;13m single deck urban bus;48
2045;EUR;FCEV;2031-2035;18t;29
2045;EUR;FCEV;2031-2035;26t;48
2045;EUR;FCEV;2031-2035;3.5t;1158
2045;EUR;FCEV;2031-2035;40t;64
2045;EUR;FCEV;2031-2035;7.5t;690
2045;EUR;FCEV;2031-2035;Lower medium;1015
2045;EUR;FCEV;2031-2035;Medium;825
2045;EUR;FCEV;2031-2035;Medium SUV;2088
2045;EUR;FCEV;2031-2035;Small;743
2045;EUR;FCEV;2031-2035;Van;12
2045;EUR;FCEV;2036-2040;13m single deck urban bus;1934
2045;EUR;FCEV;2036-2040;18t;1445
2045;EUR;FCEV;2036-2040;26t;2258
2045;EUR;FCEV;2036-2040;3.5t;37419
2045;EUR;FCEV;2036-2040;40t;3143
2045;EUR;FCEV;2036-2040;7.5t;23919
2045;EUR;FCEV;2036-2040;Lower medium;1704
2045;EUR;FCEV;2036-2040;Medium;1437
2045;EUR;FCEV;2036-2040;Medium SUV;3725
2045;EUR;FCEV;2036-2040;Small;1159
2045;EUR;FCEV;2036-2040;Van;20
2045;EUR;FCEV;2041-2045;13m single deck urban bus;6903
2045;EUR;FCEV;2041-2045;18t;4694
2045;EUR;FCEV;2041-2045;26t;6855
2045;EUR;FCEV;2041-2045;3.5t;68994
2045;EUR;FCEV;2041-2045;40t;9928
2045;EUR;FCEV;2041-2045;7.5t;47023
2045;EUR;FCEV;2041-2045;Lower medium;1547
2045;EUR;FCEV;2041-2045;Medium;1322
2045;EUR;FCEV;2041-2045;Medium SUV;3410
2045;EUR;FCEV;2041-2045;Small;991
2045;EUR;FCEV;2041-2045;Van;18
2045;EUR;ICEV-d;2026-2030;Lower medium;3227
2045;EUR;ICEV-d;2026-2030;Medium;1729
2045;EUR;ICEV-d;2026-2030;Medium SUV;1643
2045;EUR;ICEV-d;2026-2030;Small;4540
2045;EUR;ICEV-d;2026-2030;Van;2
2045;EUR;ICEV-d;2031-2035;13m single deck urban bus;1311
2045;EUR;ICEV-d;2031-2035;18t;963
2045;EUR;ICEV-d;2031-2035;26t;1133
2045;EUR;ICEV-d;2031-2035;3.5t;5017
2045;EUR;ICEV-d;2031-2035;40t;1981
2045;EUR;ICEV-d;2031-2035;7.5t;4911
2045;EUR;ICEV-d;2031-2035;Lower medium;66087
2045;EUR;ICEV-d;2031-2035;Medium;36268
2045;EUR;ICEV-d;2031-2035;Medium SUV;36507
2045;EUR;ICEV-d;2031-2035;Small;88370
2045;EUR;ICEV-d;2031-2035;Van;46
2045;EUR;ICEV-d;2036-2040;13m single deck urban bus;24605
2045;EUR;ICEV-d;2036-2040;18t;19799
2045;EUR;ICEV-d;2036-2040;26t;23107
2045;EUR;ICEV-d;2036-2040;3.5t;90607
2045;EUR;ICEV-d;2036-2040;40t;40787
2045;EUR;ICEV-d;2036-2040;7.5t;90856
2045;EUR;ICEV-d;2036-2040;Lower medium;106906
2045;EUR;ICEV-d;2036-2040;Medium;59082
2045;EUR;ICEV-d;2036-2040;Medium SUV;62069
2045;EUR;ICEV-d;2036-2040;Small;133775
2045;EUR;ICEV-d;2036-2040;Van;68
2045;EUR;ICEV-d;2041-2045;13m single deck urban bus;35475
2045;EUR;ICEV-d;2041-2045;18t;23097
2045;EUR;ICEV-d;2041-2045;26t;26579
2045;EUR;ICEV-d;2041-2045;3.5t;88333
2045;EUR;ICEV-d;2041-2045;40t;47867
2045;EUR;ICEV-d;2041-2045;7.5t;91146
2045;EUR;ICEV-d;2041-2045;Lower medium;96490
2045;EUR;ICEV-d;2041-2045;Medium;52656
2045;EUR;ICEV-d;2041-2045;Medium SUV;56264
2045;EUR;ICEV-d;2041-2045;Small;113858
2045;EUR;ICEV-d;2041-2045;Van;56
2045;EUR;ICEV-g;2026-2030;Lower medium;68
2045;EUR;ICEV-g;2026-2030;Medium;55
2045;EUR;ICEV-g;2026-2030;Medium SUV;132
2045;EUR;ICEV-g;2026-2030;Small;50
2045;EUR;ICEV-g;2031-2035;13m single deck urban bus;82
2045;EUR;ICEV-g;2031-2035;18t;6
2045;EUR;ICEV-g;2031-2035;26t;6
2045;EUR;ICEV-g;2031-2035;3.5t;111
2045;EUR;ICEV-g;2031-2035;40t;11
2045;EUR;ICEV-g;2031-2035;7.5t;23
2045;EUR;ICEV-g;2031-2035;Lower medium;1412
2045;EUR;ICEV-g;2031-2035;Medium;1177
2045;EUR;ICEV-g;2031-2035;Medium SUV;2919
2045;EUR;ICEV-g;2031-2035;Small;978
2045;EUR;ICEV-g;2031-2035;Van;16
2045;EUR;ICEV-g;2036-2040;13m single deck urban bus;1818
2045;EUR;ICEV-g;2036-2040;18t;161
2045;EUR;ICEV-g;2036-2040;26t;176
2045;EUR;ICEV-g;2036-2040;3.5t;2426
2045;EUR;ICEV-g;2036-2040;40t;319
2045;EUR;ICEV-g;2036-2040;7.5t;562
2045;EUR;ICEV-g;2036-2040;Lower medium;2291
2045;EUR;ICEV-g;2036-2040;Medium;1972
2045;EUR;ICEV-g;2036-2040;Medium SUV;4925
2045;EUR;ICEV-g;2036-2040;Small;1490
2045;EUR;ICEV-g;2036-2040;Van;25
2045;EUR;ICEV-g;2041-2045;13m single deck urban bus;3177
2045;EUR;ICEV-g;2041-2045;18t;260
2045;EUR;ICEV-g;2041-2045;26t;281
2045;EUR;ICEV-g;2041-2045;3.5t;2998
2045;EUR;ICEV-g;2041-2045;40t;518
2045;EUR;ICEV-g;2041-2045;7.5t;760
2045;EUR;ICEV-g;2041-2045;Lower medium;2019
2045;EUR;ICEV-g;2041-2045;Medium;1758
2045;EUR;ICEV-g;2041-2045;Medium SUV;4349
2045;EUR;ICEV-g;2041-2045;Small;1241
2045;EUR;ICEV-g;2041-2045;Van;20
2045;EUR;ICEV-p;2026-2030;Lower medium;1134
2045;EUR;ICEV-p;2026-2030;Medium;607
2045;EUR;ICEV-p;2026-2030;Medium SUV;577
2045;EUR;ICEV-p;2026-2030;Small;1595
2045;EUR;ICEV-d;2031-2035;13m single deck urban bus;460
2045;EUR;ICEV-d;2031-2035;18t;338
2045;EUR;ICEV-d;2031-2035;26t;398
2045;EUR;ICEV-d;2031-2035;3.5t;1762
2045;EUR;ICEV-d;2031-2035;40t;696
2045;EUR;ICEV-d;2031-2035;7.5t;1725
2045;EUR;ICEV-p;2031-2035;Lower medium;23217
2045;EUR;ICEV-p;2031-2035;Medium;12740
2045;EUR;ICEV-p;2031-2035;Medium SUV;12824
2045;EUR;ICEV-p;2031-2035;Small;31047
2045;EUR;ICEV-p;2031-2035;Van;15
2045;EUR;ICEV-d;2036-2040;13m single deck urban bus;8644
2045;EUR;ICEV-d;2036-2040;18t;6955
2045;EUR;ICEV-d;2036-2040;26t;8117
2045;EUR;ICEV-d;2036-2040;3.5t;31834
2045;EUR;ICEV-d;2036-2040;40t;14329
2045;EUR;ICEV-d;2036-2040;7.5t;31919
2045;EUR;ICEV-p;2036-2040;Lower medium;37560
2045;EUR;ICEV-p;2036-2040;Medium;20757
2045;EUR;ICEV-p;2036-2040;Medium SUV;21807
2045;EUR;ICEV-p;2036-2040;Small;47000
2045;EUR;ICEV-p;2036-2040;Van;21
2045;EUR;ICEV-d;2041-2045;13m single deck urban bus;12463
2045;EUR;ICEV-d;2041-2045;18t;8114
2045;EUR;ICEV-d;2041-2045;26t;9337
2045;EUR;ICEV-d;2041-2045;3.5t;31033
2045;EUR;ICEV-d;2041-2045;40t;16816
2045;EUR;ICEV-d;2041-2045;7.5t;32023
2045;EUR;ICEV-p;2041-2045;Lower medium;33900
2045;EUR;ICEV-p;2041-2045;Medium;18499
2045;EUR;ICEV-p;2041-2045;Medium SUV;19767
2045;EUR;ICEV-p;2041-2045;Small;40003
2045;EUR;ICEV-p;2041-2045;Van;19
2045;EUR;PHEV-d;2026-2030;Lower medium;377
2045;EUR;PHEV-d;2026-2030;Medium;265
2045;EUR;PHEV-d;2026-2030;Medium SUV;482
2045;EUR;PHEV-d;2026-2030;Small;317
2045;EUR;PHEV-d;2026-2030;Van;4
2045;EUR;PHEV-d;2031-2035;Lower medium;7602
2045;EUR;PHEV-d;2031-2035;Medium;5524
2045;EUR;PHEV-d;2031-2035;Medium SUV;10508
2045;EUR;PHEV-d;2031-2035;Small;6095
2045;EUR;PHEV-d;2031-2035;Van;90
2045;EUR;PHEV-d;2036-2040;Lower medium;12204
2045;EUR;PHEV-d;2036-2040;Medium;9059
2045;EUR;PHEV-d;2036-2040;Medium SUV;17701
2045;EUR;PHEV-d;2036-2040;Small;9188
2045;EUR;PHEV-d;2036-2040;Van;133
2045;EUR;PHEV-d;2041-2045;Lower medium;11024
2045;EUR;PHEV-d;2041-2045;Medium;8199
2045;EUR;PHEV-d;2041-2045;Medium SUV;16011
2045;EUR;PHEV-d;2041-2045;Small;7864
2045;EUR;PHEV-d;2041-2045;Van;114
2045;EUR;PHEV-p;2026-2030;Lower medium;132
2045;EUR;PHEV-p;2026-2030;Medium;93
2045;EUR;PHEV-p;2026-2030;Medium SUV;169
2045;EUR;PHEV-p;2026-2030;Small;111
2045;EUR;PHEV-p;2026-2030;Van;1
2045;EUR;PHEV-p;2031-2035;Lower medium;2669
2045;EUR;PHEV-p;2031-2035;Medium;1939
2045;EUR;PHEV-p;2031-2035;Medium SUV;3690
2045;EUR;PHEV-p;2031-2035;Small;2141
