,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
196681,2030,2018,MEA,ICEV-d,7.5t,10489
196731,2020,2018,MEA,ICEV-d,18t,37894
196732,2025,2018,MEA,ICEV-d,18t,36562
196733,2030,2018,MEA,ICEV-d,18t,24805
197043,2020,2019,MEA,ICEV-d,3.5t,947
197044,2025,2019,MEA,ICEV-d,3.5t,930
197045,2030,2019,MEA,ICEV-d,3.5t,720
197095,2020,2019,MEA,ICEV-d,3.5t,6676
197096,2025,2019,MEA,ICEV-d,3.5t,6556
197097,2030,2019,MEA,ICEV-d,3.5t,5073
197147,2020,2019,MEA,ICEV-d,7.5t,14319
197148,2025,2019,MEA,ICEV-d,7.5t,14060
197149,2030,2019,MEA,ICEV-d,7.5t,10881
197199,2020,2019,MEA,ICEV-d,18t,40653
197200,2025,2019,MEA,ICEV-d,18t,39918
197201,2030,2019,MEA,ICEV-d,18t,30892
197509,2025,2020,MEA,ICEV-d,3.5t,951
197510,2030,2020,MEA,ICEV-d,3.5t,804
197511,2035,2020,MEA,ICEV-d,3.5t,121
197557,2025,2020,MEA,ICEV-d,3.5t,7327
197558,2030,2020,MEA,ICEV-d,3.5t,6198
197559,2035,2020,MEA,ICEV-d,3.5t,936
197605,2025,2020,MEA,ICEV-d,7.5t,12503
197606,2030,2020,MEA,ICEV-d,7.5t,10577
197607,2035,2020,MEA,ICEV-d,7.5t,1598
197653,2025,2020,MEA,ICEV-d,18t,43253
197654,2030,2020,MEA,ICEV-d,18t,36590
197655,2035,2020,MEA,ICEV-d,18t,5529
197941,2025,2021,MEA,ICEV-d,3.5t,5047
197942,2030,2021,MEA,ICEV-d,3.5t,4540
197943,2035,2021,MEA,ICEV-d,3.5t,1740
197989,2025,2021,MEA,ICEV-d,3.5t,2275
197990,2030,2021,MEA,ICEV-d,3.5t,2046
197991,2035,2021,MEA,ICEV-d,3.5t,784
198037,2025,2021,MEA,ICEV-d,7.5t,3873
198038,2030,2021,MEA,ICEV-d,7.5t,3484
198039,2035,2021,MEA,ICEV-d,7.5t,1335
198085,2025,2021,MEA,ICEV-d,18t,16290
198086,2030,2021,MEA,ICEV-d,18t,14654
198087,2035,2021,MEA,ICEV-d,18t,5618
198373,2025,2022,MEA,ICEV-d,3.5t,10542
198374,2030,2022,MEA,ICEV-d,3.5t,9891
198375,2035,2022,MEA,ICEV-d,3.5t,5462
198421,2025,2022,MEA,ICEV-d,3.5t,1849
198422,2030,2022,MEA,ICEV-d,3.5t,1735
198423,2035,2022,MEA,ICEV-d,3.5t,958
198469,2025,2022,MEA,ICEV-d,7.5t,3163
198470,2030,2022,MEA,ICEV-d,7.5t,2967
198471,2035,2022,MEA,ICEV-d,7.5t,1639
198517,2025,2022,MEA,ICEV-d,18t,17145
198518,2030,2022,MEA,ICEV-d,18t,16086
198519,2035,2022,MEA,ICEV-d,18t,8884
198805,2025,2023,MEA,ICEV-d,3.5t,17104
198806,2030,2023,MEA,ICEV-d,3.5t,16502
198807,2035,2023,MEA,ICEV-d,3.5t,11196
198817,2025,2023,MEA,ICEV-g,3.5t,121
198818,2030,2023,MEA,ICEV-g,3.5t,116
198853,2025,2023,MEA,ICEV-d,3.5t,1350
198854,2030,2023,MEA,ICEV-d,3.5t,1303
198855,2035,2023,MEA,ICEV-d,3.5t,884
198901,2025,2023,MEA,ICEV-d,7.5t,2357
198902,2030,2023,MEA,ICEV-d,7.5t,2274
198903,2035,2023,MEA,ICEV-d,7.5t,1543
198949,2025,2023,MEA,ICEV-d,18t,18243
198950,2030,2023,MEA,ICEV-d,18t,17602
198951,2035,2023,MEA,ICEV-d,18t,11942
199237,2025,2024,MEA,ICEV-d,3.5t,25100
199238,2030,2024,MEA,ICEV-d,3.5t,24646
199239,2035,2024,MEA,ICEV-d,3.5t,19073
199249,2025,2024,MEA,ICEV-g,3.5t,179
199250,2030,2024,MEA,ICEV-g,3.5t,176
199251,2035,2024,MEA,ICEV-g,3.5t,136
199285,2025,2024,MEA,ICEV-d,3.5t,748
199286,2030,2024,MEA,ICEV-d,3.5t,734
199287,2035,2024,MEA,ICEV-d,3.5t,568
199333,2025,2024,MEA,ICEV-d,7.5t,1411
199334,2030,2024,MEA,ICEV-d,7.5t,1386
199335,2035,2024,MEA,ICEV-d,7.5t,1072
199381,2025,2024,MEA,ICEV-d,18t,19637
199382,2030,2024,MEA,ICEV-d,18t,19282
199383,2035,2024,MEA,ICEV-d,18t,14922
199393,2025,2024,MEA,ICEV-g,18t,115
199394,2030,2024,MEA,ICEV-g,18t,113
199667,2030,2025,MEA,ICEV-d,3.5t,34698
199668,2035,2025,MEA,ICEV-d,3.5t,29353
199669,2040,2025,MEA,ICEV-d,3.5t,4436
199678,2030,2025,MEA,ICEV-g,3.5t,249
199679,2035,2025,MEA,ICEV-g,3.5t,211
199755,2030,2025,MEA,ICEV-d,7.5t,263
199756,2035,2025,MEA,ICEV-d,7.5t,222
199799,2030,2025,MEA,ICEV-d,18t,21194
199800,2035,2025,MEA,ICEV-d,18t,17929
199801,2040,2025,MEA,ICEV-d,18t,2709
199810,2030,2025,MEA,ICEV-g,18t,158
199811,2035,2025,MEA,ICEV-g,18t,134
200041,2030,2026,MEA,BEV,3.5t,187
200042,2035,2026,MEA,BEV,3.5t,168
200052,2030,2026,MEA,FCEV,3.5t,164
200053,2035,2026,MEA,FCEV,3.5t,148
200063,2030,2026,MEA,ICEV-d,3.5t,91465
200064,2035,2026,MEA,ICEV-d,3.5t,82278
200065,2040,2026,MEA,ICEV-d,3.5t,31548
200074,2030,2026,MEA,ICEV-g,3.5t,767
200075,2035,2026,MEA,ICEV-g,3.5t,690
200076,2040,2026,MEA,ICEV-g,3.5t,264
200151,2030,2026,MEA,ICEV-d,7.5t,646
200152,2035,2026,MEA,ICEV-d,7.5t,581
200153,2040,2026,MEA,ICEV-d,7.5t,223
200195,2030,2026,MEA,ICEV-d,18t,55430
200196,2035,2026,MEA,ICEV-d,18t,49862
200197,2040,2026,MEA,ICEV-d,18t,19119
200206,2030,2026,MEA,ICEV-g,18t,557
200207,2035,2026,MEA,ICEV-g,18t,501
200208,2040,2026,MEA,ICEV-g,18t,192
200437,2030,2027,MEA,BEV,3.5t,230
200438,2035,2027,MEA,BEV,3.5t,216
200439,2040,2027,MEA,BEV,3.5t,119
200448,2030,2027,MEA,FCEV,3.5t,201
200449,2035,2027,MEA,FCEV,3.5t,188
200450,2040,2027,MEA,FCEV,3.5t,104
200459,2030,2027,MEA,ICEV-d,3.5t,95193
200460,2035,2027,MEA,ICEV-d,3.5t,89312
200461,2040,2027,MEA,ICEV-d,3.5t,49324
200470,2030,2027,MEA,ICEV-g,3.5t,914
200471,2035,2027,MEA,ICEV-g,3.5t,858
200472,2040,2027,MEA,ICEV-g,3.5t,474
200547,2030,2027,MEA,ICEV-d,7.5t,623
200548,2035,2027,MEA,ICEV-d,7.5t,585
200549,2040,2027,MEA,ICEV-d,7.5t,323
200591,2030,2027,MEA,ICEV-d,18t,57266
200592,2035,2027,MEA,ICEV-d,18t,53728
200593,2040,2027,MEA,ICEV-d,18t,29672
200602,2030,2027,MEA,ICEV-g,18t,723
200603,2035,2027,MEA,ICEV-g,18t,678
200604,2040,2027,MEA,ICEV-g,18t,374
200833,2030,2028,MEA,BEV,3.5t,269
200834,2035,2028,MEA,BEV,3.5t,259
200835,2040,2028,MEA,BEV,3.5t,176
200844,2030,2028,MEA,FCEV,3.5t,233
200845,2035,2028,MEA,FCEV,3.5t,225
200846,2040,2028,MEA,FCEV,3.5t,152
200855,2030,2028,MEA,ICEV-d,3.5t,96133
200856,2035,2028,MEA,ICEV-d,3.5t,92753
200857,2040,2028,MEA,ICEV-d,3.5t,62927
200866,2030,2028,MEA,ICEV-g,3.5t,1043
200867,2035,2028,MEA,ICEV-g,3.5t,1006
200868,2040,2028,MEA,ICEV-g,3.5t,682
200943,2030,2028,MEA,ICEV-d,7.5t,580
200944,2035,2028,MEA,ICEV-d,7.5t,560
200945,2040,2028,MEA,ICEV-d,7.5t,380
200987,2030,2028,MEA,ICEV-d,18t,57437
200988,2035,2028,MEA,ICEV-d,18t,55417
200989,2040,2028,MEA,ICEV-d,18t,37597
200998,2030,2028,MEA,ICEV-g,18t,873
200999,2035,2028,MEA,ICEV-g,18t,842
201000,2040,2028,MEA,ICEV-g,18t,571
201229,2030,2029,MEA,BEV,3.5t,307
201230,2035,2029,MEA,BEV,3.5t,301
201231,2040,2029,MEA,BEV,3.5t,233
201240,2030,2029,MEA,FCEV,3.5t,263
201241,2035,2029,MEA,FCEV,3.5t,259
201242,2040,2029,MEA,FCEV,3.5t,200
201251,2030,2029,MEA,ICEV-d,3.5t,96527
201252,2035,2029,MEA,ICEV-d,3.5t,94782
201253,2040,2029,MEA,ICEV-d,3.5t,73351
201262,2030,2029,MEA,ICEV-g,3.5t,1168
201263,2035,2029,MEA,ICEV-g,3.5t,1147
201264,2040,2029,MEA,ICEV-g,3.5t,888
201339,2030,2029,MEA,ICEV-d,7.5t,534
201340,2035,2029,MEA,ICEV-d,7.5t,524
201341,2040,2029,MEA,ICEV-d,7.5t,405
201383,2030,2029,MEA,ICEV-d,18t,57306
201384,2035,2029,MEA,ICEV-d,18t,56270
201385,2040,2029,MEA,ICEV-d,18t,43547
201394,2030,2029,MEA,ICEV-g,18t,1018
201395,2035,2029,MEA,ICEV-g,18t,1000
201396,2040,2029,MEA,ICEV-g,18t,774
201625,2035,2030,MEA,BEV,3.5t,340
201626,2040,2030,MEA,BEV,3.5t,288
201635,2035,2030,MEA,FCEV,3.5t,290
201636,2040,2030,MEA,FCEV,3.5t,245
201645,2035,2030,MEA,ICEV-d,3.5t,95530
201646,2040,2030,MEA,ICEV-d,3.5t,80815
201647,2045,2030,MEA,ICEV-d,3.5t,12213
201655,2035,2030,MEA,ICEV-g,3.5t,1278
201656,2040,2030,MEA,ICEV-g,3.5t,1081
201657,2045,2030,MEA,ICEV-g,3.5t,163
201725,2035,2030,MEA,ICEV-d,7.5t,480
201726,2040,2030,MEA,ICEV-d,7.5t,406
201765,2035,2030,MEA,ICEV-d,18t,56379
201766,2040,2030,MEA,ICEV-d,18t,47695
201767,2045,2030,MEA,ICEV-d,18t,7208
201775,2035,2030,MEA,ICEV-g,18t,1147
201776,2040,2030,MEA,ICEV-g,18t,970
201777,2045,2030,MEA,ICEV-g,18t,146
201985,2035,2031,MEA,BEV,3.5t,399
201986,2040,2031,MEA,BEV,3.5t,359
201987,2045,2031,MEA,BEV,3.5t,137
201995,2035,2031,MEA,FCEV,3.5t,342
201996,2040,2031,MEA,FCEV,3.5t,308
201997,2045,2031,MEA,FCEV,3.5t,118
202005,2035,2031,MEA,ICEV-d,3.5t,90934
202006,2040,2031,MEA,ICEV-d,3.5t,81800
202007,2045,2031,MEA,ICEV-d,3.5t,31365
202015,2035,2031,MEA,ICEV-g,3.5t,1345
202016,2040,2031,MEA,ICEV-g,3.5t,1210
202017,2045,2031,MEA,ICEV-g,3.5t,464
202085,2035,2031,MEA,ICEV-d,7.5t,431
202086,2040,2031,MEA,ICEV-d,7.5t,387
202087,2045,2031,MEA,ICEV-d,7.5t,148
202125,2035,2031,MEA,ICEV-d,18t,52951
202126,2040,2031,MEA,ICEV-d,18t,47632
202127,2045,2031,MEA,ICEV-d,18t,18264
202135,2035,2031,MEA,ICEV-g,18t,1288
202136,2040,2031,MEA,ICEV-g,18t,1159
202137,2045,2031,MEA,ICEV-g,18t,444
202345,2035,2032,MEA,BEV,3.5t,465
202346,2040,2032,MEA,BEV,3.5t,436
202347,2045,2032,MEA,BEV,3.5t,241
202355,2035,2032,MEA,FCEV,3.5t,400
202356,2040,2032,MEA,FCEV,3.5t,375
202357,2045,2032,MEA,FCEV,3.5t,207
202365,2035,2032,MEA,ICEV-d,3.5t,89026
202366,2040,2032,MEA,ICEV-d,3.5t,83526
202367,2045,2032,MEA,ICEV-d,3.5t,46128
202375,2035,2032,MEA,ICEV-g,3.5t,1441
202376,2040,2032,MEA,ICEV-g,3.5t,1352
202377,2045,2032,MEA,ICEV-g,3.5t,746
202445,2035,2032,MEA,ICEV-d,7.5t,396
202446,2040,2032,MEA,ICEV-d,7.5t,372
202447,2045,2032,MEA,ICEV-d,7.5t,205
202485,2035,2032,MEA,ICEV-d,18t,51147
202486,2040,2032,MEA,ICEV-d,18t,47988
202487,2045,2032,MEA,ICEV-d,18t,26502
202495,2035,2032,MEA,ICEV-g,18t,1452
202496,2040,2032,MEA,ICEV-g,18t,1362
202497,2045,2032,MEA,ICEV-g,18t,752
202705,2035,2033,MEA,BEV,3.5t,524
202706,2040,2033,MEA,BEV,3.5t,506
202707,2045,2033,MEA,BEV,3.5t,343
202715,2035,2033,MEA,FCEV,3.5t,451
202716,2040,2033,MEA,FCEV,3.5t,435
202717,2045,2033,MEA,FCEV,3.5t,295
202725,2035,2033,MEA,ICEV-d,3.5t,86490
202726,2040,2033,MEA,ICEV-d,3.5t,83448
202727,2045,2033,MEA,ICEV-d,3.5t,56615
202735,2035,2033,MEA,ICEV-g,3.5t,1519
202736,2040,2033,MEA,ICEV-g,3.5t,1466
202737,2045,2033,MEA,ICEV-g,3.5t,994
202805,2035,2033,MEA,ICEV-d,7.5t,361
202806,2040,2033,MEA,ICEV-d,7.5t,348
202807,2045,2033,MEA,ICEV-d,7.5t,236
202825,2035,2033,MEA,BEV,18t,104
202845,2035,2033,MEA,ICEV-d,18t,49025
202846,2040,2033,MEA,ICEV-d,18t,47301
202847,2045,2033,MEA,ICEV-d,18t,32091
202855,2035,2033,MEA,ICEV-g,18t,1593
202856,2040,2033,MEA,ICEV-g,18t,1537
202857,2045,2033,MEA,ICEV-g,18t,1043
203065,2035,2034,MEA,BEV,3.5t,574
203066,2040,2034,MEA,BEV,3.5t,564
203067,2045,2034,MEA,BEV,3.5t,436
203075,2035,2034,MEA,FCEV,3.5t,494
203076,2040,2034,MEA,FCEV,3.5t,485
203077,2045,2034,MEA,FCEV,3.5t,375
203085,2035,2034,MEA,ICEV-d,3.5t,83066
203086,2040,2034,MEA,ICEV-d,3.5t,81565
203087,2045,2034,MEA,ICEV-d,3.5t,63122
203095,2035,2034,MEA,ICEV-g,3.5t,1573
203096,2040,2034,MEA,ICEV-g,3.5t,1545
203097,2045,2034,MEA,ICEV-g,3.5t,1195
203165,2035,2034,MEA,ICEV-d,7.5t,323
203166,2040,2034,MEA,ICEV-d,7.5t,317
203167,2045,2034,MEA,ICEV-d,7.5t,245
203185,2035,2034,MEA,BEV,18t,115
203186,2040,2034,MEA,BEV,18t,113
203205,2035,2034,MEA,ICEV-d,18t,46453
203206,2040,2034,MEA,ICEV-d,18t,45613
203207,2045,2034,MEA,ICEV-d,18t,35300
203215,2035,2034,MEA,ICEV-g,18t,1703
203216,2040,2034,MEA,ICEV-g,18t,1673
203217,2045,2034,MEA,ICEV-g,18t,1294
203425,2040,2035,MEA,BEV,3.5t,606
203426,2045,2035,MEA,BEV,3.5t,513
203434,2040,2035,MEA,FCEV,3.5t,520
203435,2045,2035,MEA,FCEV,3.5t,440
203443,2040,2035,MEA,ICEV-d,3.5t,78038
203444,2045,2035,MEA,ICEV-d,3.5t,66017
203445,2050,2035,MEA,ICEV-d,3.5t,9977
203452,2040,2035,MEA,ICEV-g,3.5t,1584
203453,2045,2035,MEA,ICEV-g,3.5t,1340
203454,2050,2035,MEA,ICEV-g,3.5t,202
203515,2040,2035,MEA,ICEV-d,7.5t,282
203516,2045,2035,MEA,ICEV-d,7.5t,238
203533,2040,2035,MEA,BEV,18t,122
203534,2045,2035,MEA,BEV,18t,103
203551,2040,2035,MEA,ICEV-d,18t,43054
203552,2045,2035,MEA,ICEV-d,18t,36422
203553,2050,2035,MEA,ICEV-d,18t,5504
203560,2040,2035,MEA,ICEV-g,18t,1761
203561,2045,2035,MEA,ICEV-g,18t,1490
203562,2050,2035,MEA,ICEV-g,18t,225
203749,2040,2036,MEA,BEV,3.5t,679
203750,2045,2036,MEA,BEV,3.5t,611
203751,2050,2036,MEA,BEV,3.5t,234
203758,2040,2036,MEA,FCEV,3.5t,584
203759,2045,2036,MEA,FCEV,3.5t,525
203760,2050,2036,MEA,FCEV,3.5t,201
203767,2040,2036,MEA,ICEV-d,3.5t,71595
203768,2045,2036,MEA,ICEV-d,3.5t,64404
203769,2050,2036,MEA,ICEV-d,3.5t,24694
203776,2040,2036,MEA,ICEV-g,3.5t,1558
203777,2045,2036,MEA,ICEV-g,3.5t,1401
203778,2050,2036,MEA,ICEV-g,3.5t,537
203839,2040,2036,MEA,ICEV-d,7.5t,247
203840,2045,2036,MEA,ICEV-d,7.5t,222
203857,2040,2036,MEA,BEV,18t,145
203858,2045,2036,MEA,BEV,18t,130
203866,2040,2036,MEA,FCEV,18t,113
203867,2045,2036,MEA,FCEV,18t,102
203875,2040,2036,MEA,ICEV-d,18t,39103
203876,2045,2036,MEA,ICEV-d,18t,35175
203877,2050,2036,MEA,ICEV-d,18t,13487
203884,2040,2036,MEA,ICEV-g,18t,1790
203885,2045,2036,MEA,ICEV-g,18t,1610
203886,2050,2036,MEA,ICEV-g,18t,617
204073,2040,2037,MEA,BEV,3.5t,809
204074,2045,2037,MEA,BEV,3.5t,759
204075,2050,2037,MEA,BEV,3.5t,419
204082,2040,2037,MEA,FCEV,3.5t,695
204083,2045,2037,MEA,FCEV,3.5t,652
204084,2050,2037,MEA,FCEV,3.5t,360
204091,2040,2037,MEA,ICEV-d,3.5t,72060
204092,2045,2037,MEA,ICEV-d,3.5t,67608
204093,2050,2037,MEA,ICEV-d,3.5t,37337
204100,2040,2037,MEA,ICEV-g,3.5t,1673
204101,2045,2037,MEA,ICEV-g,3.5t,1569
204102,2050,2037,MEA,ICEV-g,3.5t,867
204163,2040,2037,MEA,ICEV-d,7.5t,236
204164,2045,2037,MEA,ICEV-d,7.5t,222
204165,2050,2037,MEA,ICEV-d,7.5t,122
204181,2040,2037,MEA,BEV,18t,179
204182,2045,2037,MEA,BEV,18t,168
204190,2040,2037,MEA,FCEV,18t,138
204191,2045,2037,MEA,FCEV,18t,130
204199,2040,2037,MEA,ICEV-d,18t,38959
204200,2045,2037,MEA,ICEV-d,18t,36552
204201,2050,2037,MEA,ICEV-d,18t,20186
204208,2040,2037,MEA,ICEV-g,18t,1975
204209,2045,2037,MEA,ICEV-g,18t,1853
204210,2050,2037,MEA,ICEV-g,18t,1023
204397,2040,2038,MEA,BEV,3.5t,1048
204398,2045,2038,MEA,BEV,3.5t,1011
204399,2050,2038,MEA,BEV,3.5t,686
204406,2040,2038,MEA,FCEV,3.5t,899
204407,2045,2038,MEA,FCEV,3.5t,867
204408,2050,2038,MEA,FCEV,3.5t,588
204415,2040,2038,MEA,ICEV-d,3.5t,80681
204416,2045,2038,MEA,ICEV-d,3.5t,77844
204417,2050,2038,MEA,ICEV-d,3.5t,52812
204424,2040,2038,MEA,ICEV-g,3.5t,1991
204425,2045,2038,MEA,ICEV-g,3.5t,1921
204426,2050,2038,MEA,ICEV-g,3.5t,1303
204487,2040,2038,MEA,ICEV-d,7.5t,251
204488,2045,2038,MEA,ICEV-d,7.5t,243
204489,2050,2038,MEA,ICEV-d,7.5t,164
204505,2040,2038,MEA,BEV,18t,238
204506,2045,2038,MEA,BEV,18t,229
204507,2050,2038,MEA,BEV,18t,155
204514,2040,2038,MEA,FCEV,18t,182
204515,2045,2038,MEA,FCEV,18t,176
204516,2050,2038,MEA,FCEV,18t,119
204523,2040,2038,MEA,ICEV-d,18t,43178
204524,2045,2038,MEA,ICEV-d,18t,41659
204525,2050,2038,MEA,ICEV-d,18t,28263
204532,2040,2038,MEA,ICEV-g,18t,2406
204533,2045,2038,MEA,ICEV-g,18t,2321
204534,2050,2038,MEA,ICEV-g,18t,1575
204721,2040,2039,MEA,BEV,3.5t,1347
204722,2045,2039,MEA,BEV,3.5t,1322
204723,2050,2039,MEA,BEV,3.5t,1023
204730,2040,2039,MEA,FCEV,3.5t,1152
204731,2045,2039,MEA,FCEV,3.5t,1131
204732,2050,2039,MEA,FCEV,3.5t,875
204739,2040,2039,MEA,ICEV-d,3.5t,91072
204740,2045,2039,MEA,ICEV-d,3.5t,89426
204741,2050,2039,MEA,ICEV-d,3.5t,69205
204748,2040,2039,MEA,ICEV-g,3.5t,2380
204749,2045,2039,MEA,ICEV-g,3.5t,2337
204750,2050,2039,MEA,ICEV-g,3.5t,1808
204811,2040,2039,MEA,ICEV-d,7.5t,269
204812,2045,2039,MEA,ICEV-d,7.5t,264
204813,2050,2039,MEA,ICEV-d,7.5t,204
204829,2040,2039,MEA,BEV,18t,310
204830,2045,2039,MEA,BEV,18t,305
204831,2050,2039,MEA,BEV,18t,236
204838,2040,2039,MEA,FCEV,18t,237
204839,2045,2039,MEA,FCEV,18t,233
204840,2050,2039,MEA,FCEV,18t,180
204847,2040,2039,MEA,ICEV-d,18t,48242
204848,2045,2039,MEA,ICEV-d,18t,47370
204849,2050,2039,MEA,ICEV-d,18t,36659
204856,2040,2039,MEA,ICEV-g,18t,2934
204857,2045,2039,MEA,ICEV-g,18t,2881
204858,2050,2039,MEA,ICEV-g,18t,2230
205045,2045,2040,MEA,BEV,3.5t,1703
205046,2050,2040,MEA,BEV,3.5t,1441
205047,2055,2040,MEA,BEV,3.5t,217
205053,2045,2040,MEA,FCEV,3.5t,1452
205054,2050,2040,MEA,FCEV,3.5t,1228
205055,2055,2040,MEA,FCEV,3.5t,185
205061,2045,2040,MEA,ICEV-d,3.5t,102534
205062,2050,2040,MEA,ICEV-d,3.5t,86740
205063,2055,2040,MEA,ICEV-d,3.5t,13108
205069,2045,2040,MEA,ICEV-g,3.5t,2828
205070,2050,2040,MEA,ICEV-g,3.5t,2393
205071,2055,2040,MEA,ICEV-g,3.5t,361
205125,2045,2040,MEA,ICEV-d,7.5t,286
205126,2050,2040,MEA,ICEV-d,7.5t,242
205141,2045,2040,MEA,BEV,18t,397
205142,2050,2040,MEA,BEV,18t,335
205149,2045,2040,MEA,FCEV,18t,302
205150,2050,2040,MEA,FCEV,18t,255
205157,2045,2040,MEA,ICEV-d,18t,53759
205158,2050,2040,MEA,ICEV-d,18t,45478
205159,2055,2040,MEA,ICEV-d,18t,6873
205165,2045,2040,MEA,ICEV-g,18t,3549
205166,2050,2040,MEA,ICEV-g,18t,3002
205167,2055,2040,MEA,ICEV-g,18t,453
205333,2045,2041,MEA,BEV,3.5t,2315
205334,2050,2041,MEA,BEV,3.5t,2082
205335,2055,2041,MEA,BEV,3.5t,798
205341,2045,2041,MEA,FCEV,3.5t,1993
205342,2050,2041,MEA,FCEV,3.5t,1793
205343,2055,2041,MEA,FCEV,3.5t,687
205349,2045,2041,MEA,ICEV-d,3.5t,115948
205350,2050,2041,MEA,ICEV-d,3.5t,104302
205351,2055,2041,MEA,ICEV-d,3.5t,39993
205357,2045,2041,MEA,ICEV-g,3.5t,3386
205358,2050,2041,MEA,ICEV-g,3.5t,3046
205359,2055,2041,MEA,ICEV-g,3.5t,1168
205413,2045,2041,MEA,ICEV-d,7.5t,313
205414,2050,2041,MEA,ICEV-d,7.5t,281
205415,2055,2041,MEA,ICEV-d,7.5t,107
205429,2045,2041,MEA,BEV,18t,576
205430,2050,2041,MEA,BEV,18t,518
205431,2055,2041,MEA,BEV,18t,198
205437,2045,2041,MEA,FCEV,18t,443
205438,2050,2041,MEA,FCEV,18t,398
205439,2055,2041,MEA,FCEV,18t,152
205445,2045,2041,MEA,ICEV-d,18t,60512
205446,2050,2041,MEA,ICEV-d,18t,54434
205447,2055,2041,MEA,ICEV-d,18t,20872
205453,2045,2041,MEA,ICEV-g,18t,4308
205454,2050,2041,MEA,ICEV-g,18t,3875
205455,2055,2041,MEA,ICEV-g,18t,1486
205621,2045,2042,MEA,BEV,3.5t,2879
205622,2050,2042,MEA,BEV,3.5t,2701
205623,2055,2042,MEA,BEV,3.5t,1492
205629,2045,2042,MEA,FCEV,3.5t,2495
205630,2050,2042,MEA,FCEV,3.5t,2341
205631,2055,2042,MEA,FCEV,3.5t,1292
205637,2045,2042,MEA,ICEV-d,3.5t,123112
205638,2050,2042,MEA,ICEV-d,3.5t,115506
205639,2055,2042,MEA,ICEV-d,3.5t,63790
205645,2045,2042,MEA,ICEV-g,3.5t,3798
205646,2050,2042,MEA,ICEV-g,3.5t,3563
205647,2055,2042,MEA,ICEV-g,3.5t,1967
205701,2045,2042,MEA,ICEV-d,7.5t,320
205702,2050,2042,MEA,ICEV-d,7.5t,300
205703,2055,2042,MEA,ICEV-d,7.5t,166
205717,2045,2042,MEA,BEV,18t,748
205718,2050,2042,MEA,BEV,18t,702
205719,2055,2042,MEA,BEV,18t,387
205725,2045,2042,MEA,FCEV,18t,579
205726,2050,2042,MEA,FCEV,18t,544
205727,2055,2042,MEA,FCEV,18t,300
205733,2045,2042,MEA,ICEV-d,18t,63952
205734,2050,2042,MEA,ICEV-d,18t,60002
205735,2055,2042,MEA,ICEV-d,18t,33136
205741,2045,2042,MEA,ICEV-g,18t,4891
205742,2050,2042,MEA,ICEV-g,18t,4589
205743,2055,2042,MEA,ICEV-g,18t,2534
205909,2045,2043,MEA,BEV,3.5t,3255
205910,2050,2043,MEA,BEV,3.5t,3141
205911,2055,2043,MEA,BEV,3.5t,2131
205917,2045,2043,MEA,FCEV,3.5t,2832
205918,2050,2043,MEA,FCEV,3.5t,2733
205919,2055,2043,MEA,FCEV,3.5t,1854
205925,2045,2043,MEA,ICEV-d,3.5t,121132
205926,2050,2043,MEA,ICEV-d,3.5t,116873
205927,2055,2043,MEA,ICEV-d,3.5t,79291
205933,2045,2043,MEA,ICEV-g,3.5t,3939
205934,2050,2043,MEA,ICEV-g,3.5t,3801
205935,2055,2043,MEA,ICEV-g,3.5t,2578
205989,2045,2043,MEA,ICEV-d,7.5t,303
205990,2050,2043,MEA,ICEV-d,7.5t,292
205991,2055,2043,MEA,ICEV-d,7.5t,198
206005,2045,2043,MEA,BEV,18t,872
206006,2050,2043,MEA,BEV,18t,841
206007,2055,2043,MEA,BEV,18t,570
206013,2045,2043,MEA,FCEV,18t,678
206014,2050,2043,MEA,FCEV,18t,654
206015,2055,2043,MEA,FCEV,18t,444
206021,2045,2043,MEA,ICEV-d,18t,62630
206022,2050,2043,MEA,ICEV-d,18t,60427
206023,2055,2043,MEA,ICEV-d,18t,40996
206029,2045,2043,MEA,ICEV-g,18t,5127
206030,2050,2043,MEA,ICEV-g,18t,4947
206031,2055,2043,MEA,ICEV-g,18t,3356
206197,2045,2044,MEA,BEV,3.5t,3599
206198,2050,2044,MEA,BEV,3.5t,3534
206199,2055,2044,MEA,BEV,3.5t,2735
206205,2045,2044,MEA,FCEV,3.5t,3140
206206,2050,2044,MEA,FCEV,3.5t,3083
206207,2055,2044,MEA,FCEV,3.5t,2386
206213,2045,2044,MEA,ICEV-d,3.5t,118285
206214,2050,2044,MEA,ICEV-d,3.5t,116147
206215,2055,2044,MEA,ICEV-d,3.5t,89885
206221,2045,2044,MEA,ICEV-g,3.5t,4048
206222,2050,2044,MEA,ICEV-g,3.5t,3975
206223,2055,2044,MEA,ICEV-g,3.5t,3076
206277,2045,2044,MEA,ICEV-d,7.5t,284
206278,2050,2044,MEA,ICEV-d,7.5t,279
206279,2055,2044,MEA,ICEV-d,7.5t,216
206293,2045,2044,MEA,BEV,18t,986
206294,2050,2044,MEA,BEV,18t,968
206295,2055,2044,MEA,BEV,18t,749
206301,2045,2044,MEA,FCEV,18t,769
206302,2050,2044,MEA,FCEV,18t,755
206303,2055,2044,MEA,FCEV,18t,584
206309,2045,2044,MEA,ICEV-d,18t,60869
206310,2050,2044,MEA,ICEV-d,18t,59769
206311,2055,2044,MEA,ICEV-d,18t,46254
206317,2045,2044,MEA,ICEV-g,18t,5316
