Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,nuclear,Gen_II_LWR,electricity,2065,0.0137891
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,nuclear,Gen_II_LWR,electricity,2070,0.0090694
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,nuclear,Gen_II_LWR,electricity,2075,0.00579766
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2030,4.85059e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2035,5.24171e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2040,2.79018e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2045,3.47804e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2050,3.21834e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2055,3.57695e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2060,2.22442e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2065,1.88797e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2070,2.08276e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2075,1.79806e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2080,1.84132e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2085,2.19721e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2090,1.38959e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2095,1.08323e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC CCS),electricity,2100,1.06255e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2025,1.06732e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2030,2.81806e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2035,4.02112e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2040,1.45661e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2045,2.95252e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2050,1.22018e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2055,1.46534e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2060,8.13366e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2065,5.58034e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2070,3.91908e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2075,2.00943e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2080,1.18169e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2085,6.86063e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2090,1.63882e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2095,5.50948e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (CC),electricity,2100,2.44775e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,1990,0.00105841
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2005,0.0003096
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2010,0.000169189
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2015,0.000140386
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2021,0.000104394
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2025,4.84214e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2030,2.8185e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2035,3.11179e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2040,1.01202e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2045,1.85989e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2050,4.76486e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2055,1.93306e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2060,1.07675e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2065,5.09604e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2070,5.07806e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2075,1.59947e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2080,3.76436e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,refined liquids,refined liquids (steam/CT),electricity,2085,1.6245e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2025,1.13698e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2030,4.27848e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2035,0.00015039
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2040,0.000390397
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2045,0.000988798
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2050,0.00202727
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2055,0.0017494
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2060,0.00186826
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2065,0.00204799
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2070,0.00225956
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2075,0.00273158
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2080,0.00343207
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2085,0.00394528
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2090,0.00420239
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2095,0.0043563
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,rooftop_pv,rooftop_pv,elect_td_bld,2100,0.00454365
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2025,1.61739e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2030,2.51056e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2035,3.50395e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2040,6.50772e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2045,1.14443e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2050,2.03834e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2055,4.12439e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2060,5.98566e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2065,8.18888e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2070,0.000116237
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2075,0.00015164
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2080,0.000193484
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2085,0.00024313
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2090,0.000272078
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2095,0.000291878
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,CSP_storage,electricity,2100,0.000308634
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,1990,3.60003e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2005,7.55999e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2010,0.000338378
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2015,0.00402799
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2021,0.0108606
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2025,0.0210734
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2030,0.02491392
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2035,0.02887833
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2040,0.03924573
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2045,0.05282443
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2050,0.06172413
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2055,0.08020333
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2060,0.09218561
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2065,0.1012651
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2070,0.1072491
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2075,0.1094922
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2080,0.1094636
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2085,0.1091914
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2090,0.11093120000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2095,0.1124452
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV,electricity,2100,0.11344889999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2045,1.5613e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2050,5.45838e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2055,1.803238e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2060,3.1164380000000002e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2065,4.883108e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2070,8.006788e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2075,1.1406708e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2080,1.560663e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2085,2.089593e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2090,2.394216e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2095,2.594745e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,solar,PV_storage,electricity,2100,2.746404e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2005,0.0018252
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2010,0.00329739
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2015,0.00948863
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2021,0.0429133
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2025,0.18512830000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2030,0.2377051
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2035,0.2780562
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2040,0.35160020000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2045,0.4256091
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2050,0.474648
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2055,0.491767
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2060,0.5308429
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2065,0.5671253
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2070,0.5905937
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2075,0.6075348
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2080,0.6220126
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2085,0.6143576
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2090,0.6177493000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2095,0.6211807
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind,electricity,2100,0.6218189000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2025,8.38171e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2030,0.0002587911
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2035,0.0006290211
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2040,0.0021555911
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2045,0.0048824311
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2050,0.009631224
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2055,0.01798905
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2060,0.02302024
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2065,0.02639713
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2070,0.03019041
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2075,0.031634670000000004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2080,0.03055376
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2085,0.03538354
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2090,0.036810499999999996
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",European Free Trade Association,wind,wind_offshore,electricity,2095,0.035558759999999995
