Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2085,0.00143352
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2090,0.0013991
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2095,0.001336
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Hybrid Liquids,refined liquids enduse,2100,0.00124294
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,1975,0.000372191
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,1990,0.000717386
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2005,0.00103599
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2010,0.00154709
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2015,0.00226299
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2021,0.00301608
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2025,0.00248819
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2030,0.00274891
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2035,0.00209521
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2040,0.00134052
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2045,0.0012322
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2050,0.0011853
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2055,0.00125491
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2060,0.00131677
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2065,0.0013642
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2070,0.00137926
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2075,0.00136296
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2080,0.00132872
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2085,0.00127069
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2090,0.00119164
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2095,0.00108637
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight,Freight Rail,Liquids,refined liquids enduse,2100,0.000952581
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2030,1.66522e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2035,3.506196e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2040,0.0006670831119999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2045,0.004441153699
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2050,0.01778969707
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2055,0.033615011
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2060,0.050348500000000004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2065,0.06698553
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2070,0.08335053
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2075,0.10006973999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2080,0.11679967
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2085,0.1334808
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2090,0.1503638
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2095,0.1678323
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,BEV,elect_td_trn,2100,0.1851469
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2030,5.74703e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2035,8.059177e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2040,0.00072128131
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2045,0.00314555048
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2050,0.009820788
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2055,0.018487218
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2060,0.028810986
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2065,0.04043089
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2070,0.05339481
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2075,0.06758501
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2080,0.08257467
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2085,0.09833876
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2090,0.1147164
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2095,0.1318695
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,FCEV,H2 retail dispensing,2100,0.1497861
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2025,0.00127163
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2030,0.006319969999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2035,0.013151673
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2040,0.020816374
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2045,0.025184610000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2050,0.02449227
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2055,0.02155398
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2060,0.01746689
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2065,0.013323749999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2070,0.0096001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2075,0.00627932
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2080,0.0037060969999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2085,0.001961241
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2090,0.0009285991
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2095,0.000396418
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Hybrid Liquids,refined liquids enduse,2100,0.00014870537
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,1990,0.0120612
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2005,0.017418
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2010,0.0260116
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2015,0.0380486
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2021,0.0507097
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2025,0.0651509
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2030,0.0724395
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2035,0.0820487
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2040,0.08184364999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2045,0.07842027
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2050,0.06309507
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2055,0.04624385
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2060,0.031616530000000004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2065,0.02106068
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2070,0.01376179
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2075,0.00816555
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2080,0.004356513
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2085,0.0020686339999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2090,0.0008715592
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2095,0.0003296331
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Heavy truck,Liquids,refined liquids enduse,2100,0.00010937144000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2030,3.53047e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2035,0.0003579093
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2040,0.0020764403
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2045,0.00523927279
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2050,0.0106359522
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2055,0.016225366999999997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2060,0.02165799
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2065,0.02700941
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2070,0.03261359
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2075,0.03868795
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2080,0.04508176
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2085,0.051720079999999995
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2090,0.05854764999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2095,0.06553329
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,BEV,elect_td_trn,2100,0.07264736
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2030,1.44833e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2035,0.0001523946
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2040,0.00082512867
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2045,0.00214228924
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2050,0.0044753049
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2055,0.007061881
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2060,0.009825473
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2065,0.012784463999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2070,0.016105639999999997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2075,0.01984899
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2080,0.023967830000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2085,0.028422450000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2090,0.03314181
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2095,0.03814775
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,FCEV,H2 retail dispensing,2100,0.043214390000000005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2025,0.00044903
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2030,0.0022128399999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2035,0.0044611650000000004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2040,0.006494543
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2045,0.007210061
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2050,0.0070279240000000005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2055,0.006564151
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2060,0.006024652
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2065,0.005524594
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2070,0.004925885
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2075,0.004157327
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2080,0.003312077
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2085,0.002483118
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2090,0.001749706
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2095,0.001156415
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Hybrid Liquids,refined liquids enduse,2100,0.000690637
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,1990,0.00531981
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2005,0.00768254
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2010,0.011473
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2015,0.0167822
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2021,0.0223666
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2025,0.0292821
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2030,0.03310627
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2035,0.03694588
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2040,0.0336501
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2045,0.028904029999999997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2050,0.022049799999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2055,0.01602084
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2060,0.0118388
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2065,0.00925376
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2070,0.00725487
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2075,0.005366698
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2080,0.003722623
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2085,0.002408886
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2090,0.0014510019999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2095,0.000813753
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Light truck,Liquids,refined liquids enduse,2100,0.00041371059999999996
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Medium truck,BEV,elect_td_trn,2030,3.73457e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Medium truck,BEV,elect_td_trn,2035,0.0005154587
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Medium truck,BEV,elect_td_trn,2040,0.0054466649
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,trn_freight_road,Medium truck,BEV,elect_td_trn,2045,0.0209987269
