Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
WITCH 5.0,ssp2_bau,oceania,Emissions|hfc|hfc143a,NA,0.154855902,0.314868572,0.541922875,0.756079802,0.93845247,1.081046978,1.187696868,1.296195243,1.416076778,1.528682766,1.609638388,1.691083032,1.756150114,1.819566963,1.871520044,1.918224417,1.951551147,1.989188174,1.965329556,1.94542407
WITCH 5.0,ssp2_bau,oceania,Emissions|hfc|hfc227ea,NA,0.011196201,0.035618343,0.048036538,0.05299369,0.05499478,0.052721245,0.046277286,0.0390269,0.032631724,0.027962583,0.025534772,0.02459999,0.023474965,0.022394578,0.021443051,0.020577626,0.019589674,0.018685731,0.017312071,0.016113442
WITCH 5.0,ssp2_bau,oceania,Emissions|hfc|hfc23,NA,0.099024179,0.123114003,0.151700565,0.084790419,0.039849651,0.03527112,0.028536166,0.021723108,0.017084574,0.013789752,0.010763634,0.008203022,0.006149695,0.004739009,0.00381093,0.002813745,0.001354345,0,0,0
WITCH 5.0,ssp2_bau,oceania,Emissions|hfc|hfc245fa,NA,0.074641341,0.106787397,0.16751405,0.24558922,0.312694907,0.367843228,0.413706862,0.460352341,0.508779474,0.553569925,0.587367652,0.621320533,0.648614405,0.67555521,0.699174753,0.720025899,0.733680392,0.749082019,0.744136559,0.745019295
WITCH 5.0,ssp2_bau,oceania,Emissions|hfc|hfc32,NA,0.136755377,0.212886608,0.55129353,0.909789692,1.178213194,1.371026208,1.528445063,1.698227415,1.88538638,2.059156845,2.183095616,2.307545956,2.415358367,2.520137983,2.602791564,2.677594649,2.738911823,2.809387668,2.792412648,2.778555661
WITCH 5.0,ssp2_bau,oceania,Emissions|hfc|hfc43-10,NA,0.012440224,0.012095452,0.011498533,0.011128022,0.01135299,0.011549618,0.011399619,0.011288844,0.011316317,0.011363211,0.011281097,0.011240853,0.011077662,0.010942945,0.010813094,0.010678352,0.01045089,0.010232313,0.009704471,0.009213304
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o,NA,393.7341193,394.560541,394.8801471,401.5400375,403.9769865,407.3949016,410.8892003,414.5806232,416.2500083,418.0790143,417.5744504,417.3600399,416.712273,416.2697812,414.2440037,412.4487861,411.9602002,411.621089,411.8093193,412.0774545
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|AFOLU,NA,368.0811936,368.0811936,372.7791601,377.4771265,381.0231744,384.5692222,388.86476,393.1602977,395.2742588,397.38822,398.2232322,399.0582445,399.2353368,399.4124291,398.563967,397.715505,398.0284287,398.3413523,399.1001806,399.8590088
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|AFOLU|Agriculture,NA,73.72855032,73.72855032,77.97279099,82.21703166,84.45948703,86.7019424,90.21072312,93.71950384,96.55126051,99.38301718,100.6595811,101.9361451,102.8343133,103.7324815,103.8949964,104.0575112,105.7441764,107.4308416,110.0764007,112.7219598
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|AFOLU|Agriculture|Livestock,NA,8.532032525,8.532032525,9.017629836,9.503227148,9.998288179,10.49334921,10.83274242,11.17213563,11.33895898,11.50578233,11.60011199,11.69444166,11.76028965,11.82613764,11.83309012,11.8400426,11.82409653,11.80815046,11.70965159,11.61115273
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|AFOLU|Agriculture|Livestock|Manure Management,NA,8.532032525,8.532032525,9.017629836,9.503227148,9.998288179,10.49334921,10.83274242,11.17213563,11.33895898,11.50578233,11.60011199,11.69444166,11.76028965,11.82613764,11.83309012,11.8400426,11.82409653,11.80815046,11.70965159,11.61115273
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|AFOLU|Agriculture|Managed Soils,NA,65.1965178,65.1965178,68.95516116,72.71380452,74.46119885,76.20859319,79.3779807,82.54736822,85.21230153,87.87723485,89.05946913,90.24170341,91.07402364,91.90634387,92.06190624,92.21746861,93.92007986,95.62269112,98.36674908,101.110807
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|AFOLU|Land,NA,293.9876633,293.9876633,294.4413891,294.8951148,296.1987073,297.5022998,298.2890569,299.0758139,298.3580183,297.6402228,297.1986711,296.7571194,296.0360435,295.3149675,294.3039907,293.2930138,291.9192723,290.5455307,288.6587999,286.7720691
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|Energy,NA,21.98107055,22.00582871,16.99965548,18.74248952,17.29507231,16.83933902,15.72601471,14.82430607,14.09473762,13.53857367,11.95491674,10.68616142,9.672425631,8.891335342,7.579826398,6.528574729,5.657383005,4.970249096,4.394617318,3.922979742
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|Energy|Supply,NA,21.98107055,22.00582871,16.99965548,18.74248952,17.29507231,16.83933902,15.72601471,14.82430607,14.09473762,13.53857367,11.95491674,10.68616142,9.672425631,8.891335342,7.579826398,6.528574729,5.657383005,4.970249096,4.394617318,3.922979742
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|Fossil Fuels and Industry,NA,21.98107055,22.00582871,16.99965548,18.74248952,17.29507231,16.83933902,15.72601471,14.82430607,14.09473762,13.53857367,11.95491674,10.68616142,9.672425631,8.891335342,7.579826398,6.528574729,5.657383005,4.970249096,4.394617318,3.922979742
WITCH 5.0,ssp2_bau,oceania,Emissions|n2o|waste,NA,3.671855101,4.473518642,5.101331584,5.320421544,5.658739877,5.986340358,6.298425593,6.596019408,6.88101187,7.152220635,7.396301397,7.615633948,7.804510584,7.966016751,8.1002103,8.204706339,8.274388579,8.309487641,8.31452145,8.295465974
WITCH 5.0,ssp2_bau,oceania,Emissions|pfc,NA,0.211101024,0.290353088,0.303834001,0.285457501,0.262030397,0.235482562,0.214408578,0.199103133,0.181209759,0.161266837,0.142675609,0.130723655,0.123835628,0.117615953,0.106721252,0.09503067,0.086555618,0.08232121,0.078970957,0.079210065
WITCH 5.0,ssp2_bau,oceania,Emissions|sf6,NA,0.078883457,0.083578936,0.075997541,0.069196467,0.071545223,0.07578894,0.075304698,0.072765991,0.070155336,0.068251075,0.067298475,0.067431267,0.06655014,0.065417269,0.063989715,0.062395538,0.06028827,0.05827889,0.054555125,0.05111947
WITCH 5.0,ssp2_bau,oceania,Energy service|Transportation|Freight,NA,41.41180839,43.86753619,46.53088375,47.55692504,52.02246789,56.4561664,61.13249198,66.06721227,71.37586736,76.82342687,82.45228226,88.47930407,95.01374454,101.817866,108.7940677,115.925412,123.27512,130.8937856,138.792396,146.901797
WITCH 5.0,ssp2_bau,oceania,Energy service|Transportation|Freight|Truck,NA,41.41180839,43.86753619,46.53088375,47.55692504,52.02246789,56.4561664,61.13249198,66.06721227,71.37586736,76.82342687,82.45228226,88.47930407,95.01374454,101.817866,108.7940677,115.925412,123.27512,130.8937856,138.792396,146.901797
WITCH 5.0,ssp2_bau,oceania,Energy service|Transportation|Passenger,NA,449.1247937,504.8663376,569.1735353,608.6768867,688.8624088,769.6596367,858.8527393,952.8683224,1056.110206,1162.716757,1258.223142,1355.616938,1454.057616,1550.594499,1641.883215,1727.170567,1804.896342,1874.237893,1936.42896,1991.169425
WITCH 5.0,ssp2_bau,oceania,Energy service|Transportation|Passenger|LDV,NA,449.1247937,504.8663376,569.1735353,608.6768867,688.8624088,769.6596367,858.8527393,952.8683224,1056.110206,1162.716757,1258.223142,1355.616938,1454.057616,1550.594499,1641.883215,1727.170567,1804.896342,1874.237893,1936.42896,1991.169425
WITCH 5.0,ssp2_bau,oceania,Expenditure|RnD,NA,1.141598707,0.758096188,0.897303005,0.94081557,0.953251964,0.937625178,0.91049548,0.884639057,0.862650909,0.844408789,0.828597582,0.816165147,0.806156157,0.798201451,0.791197057,0.785074964,0.779644552,0.774756487,0.770240006,0.766176944
WITCH 5.0,ssp2_bau,oceania,Export|Energy,NA,16.4573745,19.62953911,25.87237491,33.35103018,51.08473438,66.29479811,71.53476712,62.25377305,56.36027406,52.38960599,55.98588244,63.03306906,73.51628642,91.5694697,128.1391383,148.1103299,155.3571276,184.7174012,232.5032878,266.2826851
WITCH 5.0,ssp2_bau,oceania,Final Energy (w/o bunkers),NA,3.26661663,3.454518872,3.612807577,4.247813679,3.819531375,3.991336782,4.127220157,4.245193251,4.308008152,4.341004095,4.31846247,4.299740311,4.265838132,4.239540374,4.151749231,4.056411235,3.955310602,3.852258321,3.748135273,3.641166117
WITCH 5.0,ssp2_bau,oceania,Final Energy over Output in MER,NA,3.292596844,3.208177434,2.911215274,3.186750712,2.499630178,2.300252805,2.111289697,1.937334897,1.760457458,1.597739981,1.441855325,1.307461187,1.186710585,1.084600634,0.985286158,0.898102094,0.82178157,0.754976561,0.696205407,0.643627137
WITCH 5.0,ssp2_bau,oceania,Final energy,EJ/yr,3.557515646,3.798528181,3.997256915,4.569066197,4.222684467,4.448762789,4.643544762,4.824719544,4.955885787,5.059357412,5.106257581,5.157175859,5.191750979,5.2304968,5.201055976,5.157467237,5.098981224,5.030050091,4.950767938,4.863355292
WITCH 5.0,ssp2_bau,oceania,Final energy|Biomass,NA,0.162252057,0.364994175,0.385218638,1.00427068,0.129214594,0.114050626,0.09707401,0.078967013,0.060815275,0.043620971,0.03261367,0.020431847,0.007287309,0.001602687,0.002045475,0.002610597,0.003331852,0.004252377,0.005427225,0.006926663
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers,NA,0.290899016,0.344009309,0.384449337,0.321252518,0.403153092,0.457426006,0.516324605,0.579526293,0.647877635,0.718353318,0.787795111,0.857435548,0.925912847,0.990956427,1.049306745,1.101056002,1.143670622,1.177791771,1.202632664,1.222189175
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|Gases,NA,3.60E-08,3.60E-08,3.00E-05,0.000196837,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08,7.20E-08
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|Hydrogen,NA,0,0,0,0,0.000349615,0.000262607,0.004207146,0.008879614,0.012294181,0.017926505,0.021141308,0.024582876,0.028195658,0.031102612,0.03335511,0.034850615,0.035899486,0.03653017,0.036818747,0.036519468
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Aviation,NA,0.130224876,0.165797533,0.201393339,0.136484631,0.169657653,0.216426609,0.267574904,0.322857463,0.382088552,0.4424182,0.502643375,0.562980321,0.62157571,0.677614483,0.72559154,0.768769243,0.80267505,0.829191843,0.84575004,0.860004578
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Aviation|Hydrogen,NA,0,0,0,0,0,0,0,0.005696476,0.009879817,0.016091559,0.019744408,0.023517965,0.027382869,0.030481618,0.032880229,0.034487181,0.03562115,0.036316874,0.036655199,0.036394002
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Aviation|Liquids,NA,0.130224876,0.165797533,0.201393339,0.136484631,0.169657653,0.216426609,0.267574904,0.317160987,0.372208736,0.426326641,0.482898968,0.539462356,0.59419284,0.647132865,0.692711311,0.734282062,0.767053899,0.792874969,0.809094841,0.823610576
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Aviation|Liquids|Fossil,NA,0.130224876,0.165797533,0.201393339,0.136484631,0.169657653,0.216426609,0.267574904,0.317160987,0.372208736,0.426326641,0.482898968,0.539462356,0.59419284,0.647132865,0.692711311,0.734282062,0.767053899,0.792874969,0.809094841,0.823610576
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Aviation|Passenger,NA,0.130224876,0.165797533,0.201393339,0.136484631,0.169657653,0.216426609,0.267574904,0.322857463,0.382088552,0.4424182,0.502643375,0.562980321,0.62157571,0.677614483,0.72559154,0.768769243,0.80267505,0.829191843,0.84575004,0.860004578
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Shipping,NA,0.160674103,0.17821174,0.183026021,0.18457105,0.233495367,0.240999326,0.248749629,0.256668758,0.265789011,0.275935046,0.285151663,0.294455155,0.304337065,0.313341871,0.323715133,0.332286687,0.340995501,0.348599856,0.356882552,0.362184525
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Shipping|Hydrogen,NA,0,0,0,0,0.000349615,0.000262607,0.004207146,0.003183138,0.002414364,0.001834946,0.0013969,0.001064911,0.000812789,0.000620994,0.000474882,0.000363434,0.000278336,0.000213296,0.000163547,0.000125466
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Shipping|Liquids,NA,0.160674103,0.17821174,0.183026021,0.18457105,0.233145752,0.240736719,0.244542483,0.25348562,0.263374647,0.2741001,0.283754763,0.293390244,0.303524277,0.312720878,0.323240252,0.331923253,0.340717165,0.348386559,0.356719005,0.362059059
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Shipping|Liquids|Biomass,NA,0,2.60E-05,0.000130334,0.000286718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|International Shipping|Liquids|Fossil,NA,0.160674103,0.178185756,0.182895687,0.184284332,0.233145752,0.240736719,0.244542483,0.25348562,0.263374647,0.2741001,0.283754763,0.293390244,0.303524277,0.312720878,0.323240252,0.331923253,0.340717165,0.348386559,0.356719005,0.362059059
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|Liquids,NA,0.29089898,0.344009273,0.38441936,0.321055681,0.402803405,0.457163327,0.512117387,0.570646607,0.635583383,0.70042674,0.766653731,0.8328526,0.897717117,0.959853743,1.015951563,1.066205315,1.107771064,1.141261528,1.165813845,1.185669635
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|Liquids|Biomass,NA,0,2.60E-05,0.000130334,0.000286718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|Liquids|Fossil,NA,0.29089898,0.343983289,0.384289025,0.320768964,0.402803405,0.457163327,0.512117387,0.570646607,0.635583383,0.70042674,0.766653731,0.8328526,0.897717117,0.959853743,1.015951563,1.066205315,1.107771064,1.141261528,1.165813845,1.185669635
WITCH 5.0,ssp2_bau,oceania,Final energy|Bunkers|Passenger,NA,0.130224876,0.165797533,0.201393339,0.136484631,0.169657653,0.216426609,0.267574904,0.322857463,0.382088552,0.4424182,0.502643375,0.562980321,0.62157571,0.677614483,0.72559154,0.768769243,0.80267505,0.829191843,0.84575004,0.860004578
WITCH 5.0,ssp2_bau,oceania,Final energy|Gases,NA,0.596065125,0.596452608,0.656178285,0.894677474,0.733545505,0.761599703,0.779986634,0.777663373,0.786778425,0.796154379,0.813614412,0.820805058,0.823553973,0.816148866,0.812898494,0.799340495,0.778560173,0.753838054,0.726361893,0.695869933
WITCH 5.0,ssp2_bau,oceania,Final energy|Gases|Fossil,NA,0.596065125,0.596452608,0.656178285,0.894677474,0.733545505,0.761599703,0.779986634,0.777663373,0.786778425,0.796154379,0.813614412,0.820805058,0.823553973,0.816148866,0.812898494,0.799340495,0.778560173,0.753838054,0.726361893,0.695869933
WITCH 5.0,ssp2_bau,oceania,Final energy|Hydrogen,NA,8.03E-05,7.00E-05,5.01E-05,3.67E-05,0.000784897,0.000589463,0.009170182,0.019336367,0.026765604,0.03785035,0.044635836,0.051900371,0.059526599,0.065662927,0.070417764,0.073574607,0.075788635,0.077119886,0.077728954,0.077097029
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture,NA,1.205891704,1.228127745,1.254456343,1.50191651,1.309504203,1.354202018,1.409371337,1.447235509,1.46548399,1.468351639,1.471184947,1.46579659,1.460907179,1.453829419,1.455634525,1.445041712,1.425096953,1.398936895,1.368383379,1.333295002
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture|Gases,NA,0.36157248,0.342537659,0.335856948,0.457827554,0.375455093,0.389814247,0.399225343,0.398036214,0.402701628,0.40750058,0.416437257,0.42011769,0.421524684,0.417734482,0.416070824,0.40913135,0.398495229,0.385841554,0.37177826,0.356171372
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture|Liquids,NA,0.250479041,0.268497419,0.298590637,0.431439399,0.28157749,0.288547383,0.292564464,0.289407327,0.289035076,0.287103726,0.289910541,0.2893795,0.286851853,0.282314803,0.277053359,0.270846047,0.261892555,0.252986089,0.242453282,0.234214733
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture|Liquids|Fossil,NA,0.250479041,0.268497419,0.298590637,0.431439399,0.28157749,0.288547383,0.292564464,0.289407327,0.289035076,0.287103726,0.289910541,0.2893795,0.286851853,0.282314803,0.277053359,0.270846047,0.261892555,0.252986089,0.242453282,0.234214733
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture|Solids,NA,0.253636731,0.249802997,0.262265798,0.214246646,0.200205355,0.184222768,0.167238199,0.149709615,0.132374908,0.115913716,0.103939575,0.09132482,0.078197502,0.070383371,0.066933886,0.06365346,0.060533808,0.05756705,0.054745692,0.052062609
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture|Solids|Biomass,NA,0.087143173,0.11115018,0.133631045,0.097911681,0.089571961,0.079011511,0.06718334,0.05455844,0.041887087,0.029860699,0.022104013,0.013500014,0.004186886,1.17E-08,1.17E-08,1.17E-08,1.17E-08,1.17E-08,1.17E-08,1.17E-08
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture|Solids|Fossil,NA,0.166493558,0.138652817,0.128634753,0.116334965,0.110633394,0.105211257,0.100054858,0.095151175,0.09048782,0.086053017,0.081835563,0.077824806,0.074010616,0.070383359,0.066933875,0.063653449,0.060533796,0.057567038,0.05474568,0.052062597
WITCH 5.0,ssp2_bau,oceania,Final energy|Industry and Agriculture|electricity,NA,0.340203453,0.367289671,0.35774296,0.398402912,0.452266265,0.49161762,0.550343331,0.610082353,0.641372379,0.657833616,0.660897574,0.664974581,0.67433314,0.683396764,0.695576456,0.701410854,0.704175361,0.702542202,0.699406145,0.690846288
WITCH 5.0,ssp2_bau,oceania,Final energy|Liquids,NA,1.79230057,1.979103413,2.1081988,2.402298665,2.097146386,2.216024171,2.256787377,2.301381448,2.359425878,2.4224033,2.391328698,2.380955009,2.35219718,2.337845577,2.258623794,2.200504243,2.148415562,2.105483615,2.062048461,2.030300298
WITCH 5.0,ssp2_bau,oceania,Final energy|Liquids|Biomass,NA,0.002445155,0.190048867,0.192711461,0.863220364,0.000178372,0.000227652,0.000290548,0.000370822,0.000473273,0.000604029,0.000770912,0.0009839,0.001255734,0.00160267,0.002045458,0.00261058,0.003331835,0.00425236,0.005427209,0.006926646
WITCH 5.0,ssp2_bau,oceania,Final energy|Liquids|Fossil,NA,1.789855415,1.789054546,1.915487339,1.539078301,2.096968014,2.215796518,2.256496828,2.301010627,2.358952605,2.421799271,2.390557786,2.379971109,2.350941446,2.336242907,2.256578336,2.197893663,2.145083727,2.101231255,2.056621252,2.023373652
WITCH 5.0,ssp2_bau,oceania,Final energy|Non-Energy Use,NA,0.236373658,0.24838165,0.299218764,0.424014142,0.299993972,0.308956953,0.314467253,0.312020281,0.31319012,0.313370296,0.317936929,0.318702936,0.317459748,0.31331164,0.309330222,0.303122767,0.293978929,0.284253899,0.273026474,0.262846569
WITCH 5.0,ssp2_bau,oceania,Final energy|Non-Energy Use|Gases,NA,0.04839102,0.05137578,0.101922152,0.138936443,0.113938959,0.118296517,0.121152492,0.120791628,0.122207436,0.123663769,0.126375773,0.12749267,0.127919649,0.126769441,0.126264572,0.124158657,0.120930925,0.117090928,0.112823155,0.108086949
WITCH 5.0,ssp2_bau,oceania,Final energy|Non-Energy Use|Liquids,NA,0.187982638,0.19700587,0.197296612,0.285077699,0.186055013,0.190660436,0.193314761,0.191228652,0.190982684,0.189706526,0.191561156,0.191210266,0.189540098,0.186542199,0.18306565,0.17896411,0.173048004,0.167162972,0.160203319,0.154759619
WITCH 5.0,ssp2_bau,oceania,Final energy|Residential and Commercial,NA,0.762157327,0.816521668,0.847639973,0.990009444,0.988434006,1.051883851,1.139946778,1.221464368,1.264871075,1.28639444,1.29333566,1.297630562,1.307698388,1.316100841,1.332100242,1.335370609,1.331367019,1.319655392,1.30456989,1.280964505
WITCH 5.0,ssp2_bau,oceania,Final energy|Residential and Commercial|Gases,NA,0.16827678,0.184573619,0.201014189,0.274014979,0.224714128,0.233308244,0.238940892,0.238229184,0.241021487,0.243893715,0.249242417,0.251445198,0.2522873,0.250018821,0.249023103,0.244869749,0.23850391,0.230930542,0.222513502,0.213172602
WITCH 5.0,ssp2_bau,oceania,Final energy|Residential and Commercial|Liquids,NA,0.043207403,0.049930577,0.056340423,0.081407369,0.053130249,0.054445383,0.055203357,0.054607644,0.054537404,0.054172982,0.054702594,0.054602393,0.054125457,0.053269371,0.0522766,0.051105356,0.049415941,0.047735399,0.045747986,0.044193472
WITCH 5.0,ssp2_bau,oceania,Final energy|Residential and Commercial|Liquids|Fossil,NA,0.043207403,0.049930577,0.056340423,0.081407369,0.053130249,0.054445383,0.055203357,0.054607644,0.054537404,0.054172982,0.054702594,0.054602393,0.054125457,0.053269371,0.0522766,0.051105356,0.049415941,0.047735399,0.045747986,0.044193472
