,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
341188,2050,2012,SSA,FCEV,26t,0
341195,2015,2012,SSA,ICEV-d,26t,0
341196,2020,2012,SSA,ICEV-d,26t,0
341197,2025,2012,SSA,ICEV-d,26t,0
341198,2030,2012,SSA,ICEV-d,26t,0
341199,2035,2012,SSA,ICEV-d,26t,0
341200,2040,2012,SSA,ICEV-d,26t,0
341201,2045,2012,SSA,ICEV-d,26t,0
341202,2050,2012,SSA,ICEV-d,26t,0
341209,2015,2012,SSA,ICEV-g,26t,0
341210,2020,2012,SSA,ICEV-g,26t,0
341211,2025,2012,SSA,ICEV-g,26t,0
341212,2030,2012,SSA,ICEV-g,26t,0
341213,2035,2012,SSA,ICEV-g,26t,0
341214,2040,2012,SSA,ICEV-g,26t,0
341215,2045,2012,SSA,ICEV-g,26t,0
341216,2050,2012,SSA,ICEV-g,26t,0
341223,2015,2012,SSA,BEV,3.5t,0
341224,2020,2012,SSA,BEV,3.5t,0
341225,2025,2012,SSA,BEV,3.5t,0
341226,2030,2012,SSA,BEV,3.5t,0
341227,2035,2012,SSA,BEV,3.5t,0
341228,2040,2012,SSA,BEV,3.5t,0
341229,2045,2012,SSA,BEV,3.5t,0
341230,2050,2012,SSA,BEV,3.5t,0
341237,2015,2012,SSA,FCEV,3.5t,0
341238,2020,2012,SSA,FCEV,3.5t,0
341239,2025,2012,SSA,FCEV,3.5t,0
341240,2030,2012,SSA,FCEV,3.5t,0
341241,2035,2012,SSA,FCEV,3.5t,0
341242,2040,2012,SSA,FCEV,3.5t,0
341243,2045,2012,SSA,FCEV,3.5t,0
341244,2050,2012,SSA,FCEV,3.5t,0
341251,2015,2012,SSA,ICEV-d,3.5t,848
341252,2020,2012,SSA,ICEV-d,3.5t,795
341253,2025,2012,SSA,ICEV-d,3.5t,439
341254,2030,2012,SSA,ICEV-d,3.5t,0
341255,2035,2012,SSA,ICEV-d,3.5t,0
341256,2040,2012,SSA,ICEV-d,3.5t,0
341257,2045,2012,SSA,ICEV-d,3.5t,0
341258,2050,2012,SSA,ICEV-d,3.5t,0
341265,2015,2012,SSA,ICEV-g,3.5t,0
341266,2020,2012,SSA,ICEV-g,3.5t,0
341267,2025,2012,SSA,ICEV-g,3.5t,0
341268,2030,2012,SSA,ICEV-g,3.5t,0
341269,2035,2012,SSA,ICEV-g,3.5t,0
341270,2040,2012,SSA,ICEV-g,3.5t,0
341271,2045,2012,SSA,ICEV-g,3.5t,0
341272,2050,2012,SSA,ICEV-g,3.5t,0
341279,2015,2012,SSA,BEV,26t,0
341280,2020,2012,SSA,BEV,26t,0
341281,2025,2012,SSA,BEV,26t,0
341282,2030,2012,SSA,BEV,26t,0
341283,2035,2012,SSA,BEV,26t,0
341284,2040,2012,SSA,BEV,26t,0
341285,2045,2012,SSA,BEV,26t,0
341286,2050,2012,SSA,BEV,26t,0
341293,2015,2012,SSA,FCEV,26t,0
341294,2020,2012,SSA,FCEV,26t,0
341295,2025,2012,SSA,FCEV,26t,0
341296,2030,2012,SSA,FCEV,26t,0
341297,2035,2012,SSA,FCEV,26t,0
341298,2040,2012,SSA,FCEV,26t,0
341299,2045,2012,SSA,FCEV,26t,0
341300,2050,2012,SSA,FCEV,26t,0
341307,2015,2012,SSA,ICEV-d,26t,0
341308,2020,2012,SSA,ICEV-d,26t,0
341309,2025,2012,SSA,ICEV-d,26t,0
341310,2030,2012,SSA,ICEV-d,26t,0
341311,2035,2012,SSA,ICEV-d,26t,0
341312,2040,2012,SSA,ICEV-d,26t,0
341313,2045,2012,SSA,ICEV-d,26t,0
341314,2050,2012,SSA,ICEV-d,26t,0
341321,2015,2012,SSA,ICEV-g,26t,0
341322,2020,2012,SSA,ICEV-g,26t,0
341323,2025,2012,SSA,ICEV-g,26t,0
341324,2030,2012,SSA,ICEV-g,26t,0
341325,2035,2012,SSA,ICEV-g,26t,0
341326,2040,2012,SSA,ICEV-g,26t,0
341327,2045,2012,SSA,ICEV-g,26t,0
341328,2050,2012,SSA,ICEV-g,26t,0
341335,2015,2012,SSA,BEV,7.5t,0
341336,2020,2012,SSA,BEV,7.5t,0
341337,2025,2012,SSA,BEV,7.5t,0
341338,2030,2012,SSA,BEV,7.5t,0
341339,2035,2012,SSA,BEV,7.5t,0
341340,2040,2012,SSA,BEV,7.5t,0
341341,2045,2012,SSA,BEV,7.5t,0
341342,2050,2012,SSA,BEV,7.5t,0
341349,2015,2012,SSA,FCEV,7.5t,0
341350,2020,2012,SSA,FCEV,7.5t,0
341351,2025,2012,SSA,FCEV,7.5t,0
341352,2030,2012,SSA,FCEV,7.5t,0
341353,2035,2012,SSA,FCEV,7.5t,0
341354,2040,2012,SSA,FCEV,7.5t,0
341355,2045,2012,SSA,FCEV,7.5t,0
341356,2050,2012,SSA,FCEV,7.5t,0
341363,2015,2012,SSA,ICEV-d,7.5t,10231
341364,2020,2012,SSA,ICEV-d,7.5t,9599
341365,2025,2012,SSA,ICEV-d,7.5t,5301
341366,2030,2012,SSA,ICEV-d,7.5t,0
341367,2035,2012,SSA,ICEV-d,7.5t,0
341368,2040,2012,SSA,ICEV-d,7.5t,0
341369,2045,2012,SSA,ICEV-d,7.5t,0
341370,2050,2012,SSA,ICEV-d,7.5t,0
341377,2015,2012,SSA,ICEV-g,7.5t,0
341378,2020,2012,SSA,ICEV-g,7.5t,0
341379,2025,2012,SSA,ICEV-g,7.5t,0
341380,2030,2012,SSA,ICEV-g,7.5t,0
341381,2035,2012,SSA,ICEV-g,7.5t,0
341382,2040,2012,SSA,ICEV-g,7.5t,0
341383,2045,2012,SSA,ICEV-g,7.5t,0
341384,2050,2012,SSA,ICEV-g,7.5t,0
341391,2015,2012,SSA,BEV,7.5t,0
341392,2020,2012,SSA,BEV,7.5t,0
341393,2025,2012,SSA,BEV,7.5t,0
341394,2030,2012,SSA,BEV,7.5t,0
341395,2035,2012,SSA,BEV,7.5t,0
341396,2040,2012,SSA,BEV,7.5t,0
341397,2045,2012,SSA,BEV,7.5t,0
341398,2050,2012,SSA,BEV,7.5t,0
341405,2015,2012,SSA,FCEV,7.5t,0
341406,2020,2012,SSA,FCEV,7.5t,0
341407,2025,2012,SSA,FCEV,7.5t,0
341408,2030,2012,SSA,FCEV,7.5t,0
341409,2035,2012,SSA,FCEV,7.5t,0
341410,2040,2012,SSA,FCEV,7.5t,0
341411,2045,2012,SSA,FCEV,7.5t,0
341412,2050,2012,SSA,FCEV,7.5t,0
341419,2015,2012,SSA,ICEV-d,7.5t,1
341420,2020,2012,SSA,ICEV-d,7.5t,1
341421,2025,2012,SSA,ICEV-d,7.5t,0
341422,2030,2012,SSA,ICEV-d,7.5t,0
341423,2035,2012,SSA,ICEV-d,7.5t,0
341424,2040,2012,SSA,ICEV-d,7.5t,0
341425,2045,2012,SSA,ICEV-d,7.5t,0
341426,2050,2012,SSA,ICEV-d,7.5t,0
341433,2015,2012,SSA,ICEV-g,7.5t,0
341434,2020,2012,SSA,ICEV-g,7.5t,0
341435,2025,2012,SSA,ICEV-g,7.5t,0
341436,2030,2012,SSA,ICEV-g,7.5t,0
341437,2035,2012,SSA,ICEV-g,7.5t,0
341438,2040,2012,SSA,ICEV-g,7.5t,0
341439,2045,2012,SSA,ICEV-g,7.5t,0
341440,2050,2012,SSA,ICEV-g,7.5t,0
341447,2015,2012,SSA,BEV,7.5t,0
341448,2020,2012,SSA,BEV,7.5t,0
341449,2025,2012,SSA,BEV,7.5t,0
341450,2030,2012,SSA,BEV,7.5t,0
341451,2035,2012,SSA,BEV,7.5t,0
341452,2040,2012,SSA,BEV,7.5t,0
341453,2045,2012,SSA,BEV,7.5t,0
341454,2050,2012,SSA,BEV,7.5t,0
341461,2015,2012,SSA,FCEV,7.5t,0
341462,2020,2012,SSA,FCEV,7.5t,0
341463,2025,2012,SSA,FCEV,7.5t,0
341464,2030,2012,SSA,FCEV,7.5t,0
341465,2035,2012,SSA,FCEV,7.5t,0
341466,2040,2012,SSA,FCEV,7.5t,0
341467,2045,2012,SSA,FCEV,7.5t,0
341468,2050,2012,SSA,FCEV,7.5t,0
341475,2015,2012,SSA,ICEV-d,7.5t,0
341476,2020,2012,SSA,ICEV-d,7.5t,0
341477,2025,2012,SSA,ICEV-d,7.5t,0
341478,2030,2012,SSA,ICEV-d,7.5t,0
341479,2035,2012,SSA,ICEV-d,7.5t,0
341480,2040,2012,SSA,ICEV-d,7.5t,0
341481,2045,2012,SSA,ICEV-d,7.5t,0
341482,2050,2012,SSA,ICEV-d,7.5t,0
341489,2015,2012,SSA,ICEV-g,7.5t,0
341490,2020,2012,SSA,ICEV-g,7.5t,0
341491,2025,2012,SSA,ICEV-g,7.5t,0
341492,2030,2012,SSA,ICEV-g,7.5t,0
341493,2035,2012,SSA,ICEV-g,7.5t,0
341494,2040,2012,SSA,ICEV-g,7.5t,0
341495,2045,2012,SSA,ICEV-g,7.5t,0
341496,2050,2012,SSA,ICEV-g,7.5t,0
341503,2015,2012,SSA,BEV,18t,0
341504,2020,2012,SSA,BEV,18t,0
341505,2025,2012,SSA,BEV,18t,0
341506,2030,2012,SSA,BEV,18t,0
341507,2035,2012,SSA,BEV,18t,0
341508,2040,2012,SSA,BEV,18t,0
341509,2045,2012,SSA,BEV,18t,0
341510,2050,2012,SSA,BEV,18t,0
341517,2015,2012,SSA,FCEV,18t,0
341518,2020,2012,SSA,FCEV,18t,0
341519,2025,2012,SSA,FCEV,18t,0
341520,2030,2012,SSA,FCEV,18t,0
341521,2035,2012,SSA,FCEV,18t,0
341522,2040,2012,SSA,FCEV,18t,0
341523,2045,2012,SSA,FCEV,18t,0
341524,2050,2012,SSA,FCEV,18t,0
341531,2015,2012,SSA,ICEV-d,18t,7018
341532,2020,2012,SSA,ICEV-d,18t,6585
341533,2025,2012,SSA,ICEV-d,18t,3636
341534,2030,2012,SSA,ICEV-d,18t,0
341535,2035,2012,SSA,ICEV-d,18t,0
341536,2040,2012,SSA,ICEV-d,18t,0
341537,2045,2012,SSA,ICEV-d,18t,0
341538,2050,2012,SSA,ICEV-d,18t,0
341545,2015,2012,SSA,ICEV-g,18t,0
341546,2020,2012,SSA,ICEV-g,18t,0
341547,2025,2012,SSA,ICEV-g,18t,0
341548,2030,2012,SSA,ICEV-g,18t,0
341549,2035,2012,SSA,ICEV-g,18t,0
341550,2040,2012,SSA,ICEV-g,18t,0
341551,2045,2012,SSA,ICEV-g,18t,0
341552,2050,2012,SSA,ICEV-g,18t,0
341559,2015,2012,SSA,BEV,18t,0
341560,2020,2012,SSA,BEV,18t,0
341561,2025,2012,SSA,BEV,18t,0
341562,2030,2012,SSA,BEV,18t,0
341563,2035,2012,SSA,BEV,18t,0
341564,2040,2012,SSA,BEV,18t,0
341565,2045,2012,SSA,BEV,18t,0
341566,2050,2012,SSA,BEV,18t,0
341573,2015,2012,SSA,FCEV,18t,0
341574,2020,2012,SSA,FCEV,18t,0
341575,2025,2012,SSA,FCEV,18t,0
341576,2030,2012,SSA,FCEV,18t,0
341577,2035,2012,SSA,FCEV,18t,0
341578,2040,2012,SSA,FCEV,18t,0
341579,2045,2012,SSA,FCEV,18t,0
341580,2050,2012,SSA,FCEV,18t,0
341587,2015,2012,SSA,ICEV-d,18t,7
341588,2020,2012,SSA,ICEV-d,18t,6
341589,2025,2012,SSA,ICEV-d,18t,3
341590,2030,2012,SSA,ICEV-d,18t,0
341591,2035,2012,SSA,ICEV-d,18t,0
341592,2040,2012,SSA,ICEV-d,18t,0
341593,2045,2012,SSA,ICEV-d,18t,0
341594,2050,2012,SSA,ICEV-d,18t,0
341601,2015,2012,SSA,ICEV-g,18t,0
341602,2020,2012,SSA,ICEV-g,18t,0
341603,2025,2012,SSA,ICEV-g,18t,0
341604,2030,2012,SSA,ICEV-g,18t,0
341605,2035,2012,SSA,ICEV-g,18t,0
341606,2040,2012,SSA,ICEV-g,18t,0
341607,2045,2012,SSA,ICEV-g,18t,0
341608,2050,2012,SSA,ICEV-g,18t,0
341615,2015,2012,SSA,BEV,26t,0
341616,2020,2012,SSA,BEV,26t,0
341617,2025,2012,SSA,BEV,26t,0
341618,2030,2012,SSA,BEV,26t,0
341619,2035,2012,SSA,BEV,26t,0
341620,2040,2012,SSA,BEV,26t,0
341621,2045,2012,SSA,BEV,26t,0
341622,2050,2012,SSA,BEV,26t,0
341629,2015,2012,SSA,FCEV,26t,0
341630,2020,2012,SSA,FCEV,26t,0
341631,2025,2012,SSA,FCEV,26t,0
341632,2030,2012,SSA,FCEV,26t,0
341633,2035,2012,SSA,FCEV,26t,0
341634,2040,2012,SSA,FCEV,26t,0
341635,2045,2012,SSA,FCEV,26t,0
341636,2050,2012,SSA,FCEV,26t,0
341643,2015,2012,SSA,ICEV-d,26t,0
341644,2020,2012,SSA,ICEV-d,26t,0
341645,2025,2012,SSA,ICEV-d,26t,0
341646,2030,2012,SSA,ICEV-d,26t,0
341647,2035,2012,SSA,ICEV-d,26t,0
341648,2040,2012,SSA,ICEV-d,26t,0
341649,2045,2012,SSA,ICEV-d,26t,0
341650,2050,2012,SSA,ICEV-d,26t,0
341657,2015,2012,SSA,ICEV-g,26t,0
341658,2020,2012,SSA,ICEV-g,26t,0
341659,2025,2012,SSA,ICEV-g,26t,0
341660,2030,2012,SSA,ICEV-g,26t,0
341661,2035,2012,SSA,ICEV-g,26t,0
341662,2040,2012,SSA,ICEV-g,26t,0
341663,2045,2012,SSA,ICEV-g,26t,0
341664,2050,2012,SSA,ICEV-g,26t,0
341671,2015,2012,SSA,BEV,40t,0
341672,2020,2012,SSA,BEV,40t,0
341673,2025,2012,SSA,BEV,40t,0
341674,2030,2012,SSA,BEV,40t,0
341675,2035,2012,SSA,BEV,40t,0
341676,2040,2012,SSA,BEV,40t,0
341677,2045,2012,SSA,BEV,40t,0
341678,2050,2012,SSA,BEV,40t,0
341685,2015,2012,SSA,FCEV,40t,0
341686,2020,2012,SSA,FCEV,40t,0
341687,2025,2012,SSA,FCEV,40t,0
341688,2030,2012,SSA,FCEV,40t,0
341689,2035,2012,SSA,FCEV,40t,0
341690,2040,2012,SSA,FCEV,40t,0
341691,2045,2012,SSA,FCEV,40t,0
341692,2050,2012,SSA,FCEV,40t,0
341699,2015,2012,SSA,ICEV-d,40t,0
341700,2020,2012,SSA,ICEV-d,40t,0
341701,2025,2012,SSA,ICEV-d,40t,0
341702,2030,2012,SSA,ICEV-d,40t,0
341703,2035,2012,SSA,ICEV-d,40t,0
341704,2040,2012,SSA,ICEV-d,40t,0
341705,2045,2012,SSA,ICEV-d,40t,0
341706,2050,2012,SSA,ICEV-d,40t,0
341713,2015,2012,SSA,ICEV-g,40t,0
341714,2020,2012,SSA,ICEV-g,40t,0
341715,2025,2012,SSA,ICEV-g,40t,0
341716,2030,2012,SSA,ICEV-g,40t,0
341717,2035,2012,SSA,ICEV-g,40t,0
341718,2040,2012,SSA,ICEV-g,40t,0
341719,2045,2012,SSA,ICEV-g,40t,0
341720,2050,2012,SSA,ICEV-g,40t,0
342077,2015,2013,SSA,BEV,3.5t,0
342078,2020,2013,SSA,BEV,3.5t,0
342079,2025,2013,SSA,BEV,3.5t,0
342080,2030,2013,SSA,BEV,3.5t,0
342081,2035,2013,SSA,BEV,3.5t,0
342082,2040,2013,SSA,BEV,3.5t,0
342083,2045,2013,SSA,BEV,3.5t,0
342084,2050,2013,SSA,BEV,3.5t,0
342091,2015,2013,SSA,FCEV,3.5t,0
342092,2020,2013,SSA,FCEV,3.5t,0
342093,2025,2013,SSA,FCEV,3.5t,0
342094,2030,2013,SSA,FCEV,3.5t,0
342095,2035,2013,SSA,FCEV,3.5t,0
342096,2040,2013,SSA,FCEV,3.5t,0
342097,2045,2013,SSA,FCEV,3.5t,0
342098,2050,2013,SSA,FCEV,3.5t,0
342105,2015,2013,SSA,ICEV-d,3.5t,0
342106,2020,2013,SSA,ICEV-d,3.5t,0
342107,2025,2013,SSA,ICEV-d,3.5t,0
342108,2030,2013,SSA,ICEV-d,3.5t,0
342109,2035,2013,SSA,ICEV-d,3.5t,0
342110,2040,2013,SSA,ICEV-d,3.5t,0
342111,2045,2013,SSA,ICEV-d,3.5t,0
342112,2050,2013,SSA,ICEV-d,3.5t,0
342119,2015,2013,SSA,ICEV-g,3.5t,0
342120,2020,2013,SSA,ICEV-g,3.5t,0
342121,2025,2013,SSA,ICEV-g,3.5t,0
342122,2030,2013,SSA,ICEV-g,3.5t,0
342123,2035,2013,SSA,ICEV-g,3.5t,0
342124,2040,2013,SSA,ICEV-g,3.5t,0
342125,2045,2013,SSA,ICEV-g,3.5t,0
342126,2050,2013,SSA,ICEV-g,3.5t,0
342133,2015,2013,SSA,BEV,3.5t,0
342134,2020,2013,SSA,BEV,3.5t,0
342135,2025,2013,SSA,BEV,3.5t,0
342136,2030,2013,SSA,BEV,3.5t,0
342137,2035,2013,SSA,BEV,3.5t,0
342138,2040,2013,SSA,BEV,3.5t,0
342139,2045,2013,SSA,BEV,3.5t,0
342140,2050,2013,SSA,BEV,3.5t,0
342147,2015,2013,SSA,FCEV,3.5t,0
342148,2020,2013,SSA,FCEV,3.5t,0
342149,2025,2013,SSA,FCEV,3.5t,0
342150,2030,2013,SSA,FCEV,3.5t,0
342151,2035,2013,SSA,FCEV,3.5t,0
342152,2040,2013,SSA,FCEV,3.5t,0
342153,2045,2013,SSA,FCEV,3.5t,0
342154,2050,2013,SSA,FCEV,3.5t,0
342161,2015,2013,SSA,ICEV-d,3.5t,307
342162,2020,2013,SSA,ICEV-d,3.5t,296
342163,2025,2013,SSA,ICEV-d,3.5t,201
342164,2030,2013,SSA,ICEV-d,3.5t,0
342165,2035,2013,SSA,ICEV-d,3.5t,0
342166,2040,2013,SSA,ICEV-d,3.5t,0
342167,2045,2013,SSA,ICEV-d,3.5t,0
342168,2050,2013,SSA,ICEV-d,3.5t,0
342175,2015,2013,SSA,ICEV-g,3.5t,0
342176,2020,2013,SSA,ICEV-g,3.5t,0
342177,2025,2013,SSA,ICEV-g,3.5t,0
342178,2030,2013,SSA,ICEV-g,3.5t,0
342179,2035,2013,SSA,ICEV-g,3.5t,0
342180,2040,2013,SSA,ICEV-g,3.5t,0
342181,2045,2013,SSA,ICEV-g,3.5t,0
342182,2050,2013,SSA,ICEV-g,3.5t,0
342189,2015,2013,SSA,BEV,3.5t,0
342190,2020,2013,SSA,BEV,3.5t,0
342191,2025,2013,SSA,BEV,3.5t,0
342192,2030,2013,SSA,BEV,3.5t,0
342193,2035,2013,SSA,BEV,3.5t,0
342194,2040,2013,SSA,BEV,3.5t,0
342195,2045,2013,SSA,BEV,3.5t,0
342196,2050,2013,SSA,BEV,3.5t,0
342203,2015,2013,SSA,FCEV,3.5t,0
342204,2020,2013,SSA,FCEV,3.5t,0
342205,2025,2013,SSA,FCEV,3.5t,0
342206,2030,2013,SSA,FCEV,3.5t,0
342207,2035,2013,SSA,FCEV,3.5t,0
342208,2040,2013,SSA,FCEV,3.5t,0
342209,2045,2013,SSA,FCEV,3.5t,0
342210,2050,2013,SSA,FCEV,3.5t,0
342217,2015,2013,SSA,ICEV-d,3.5t,2
342218,2020,2013,SSA,ICEV-d,3.5t,2
342219,2025,2013,SSA,ICEV-d,3.5t,1
342220,2030,2013,SSA,ICEV-d,3.5t,0
342221,2035,2013,SSA,ICEV-d,3.5t,0
342222,2040,2013,SSA,ICEV-d,3.5t,0
342223,2045,2013,SSA,ICEV-d,3.5t,0
342224,2050,2013,SSA,ICEV-d,3.5t,0
342231,2015,2013,SSA,ICEV-g,3.5t,0
342232,2020,2013,SSA,ICEV-g,3.5t,0
342233,2025,2013,SSA,ICEV-g,3.5t,0
342234,2030,2013,SSA,ICEV-g,3.5t,0
342235,2035,2013,SSA,ICEV-g,3.5t,0
342236,2040,2013,SSA,ICEV-g,3.5t,0
342237,2045,2013,SSA,ICEV-g,3.5t,0
342238,2050,2013,SSA,ICEV-g,3.5t,0
342245,2015,2013,SSA,BEV,3.5t,0
342246,2020,2013,SSA,BEV,3.5t,0
342247,2025,2013,SSA,BEV,3.5t,0
342248,2030,2013,SSA,BEV,3.5t,0
342249,2035,2013,SSA,BEV,3.5t,0
342250,2040,2013,SSA,BEV,3.5t,0
342251,2045,2013,SSA,BEV,3.5t,0
342252,2050,2013,SSA,BEV,3.5t,0
342259,2015,2013,SSA,FCEV,3.5t,0
342260,2020,2013,SSA,FCEV,3.5t,0
342261,2025,2013,SSA,FCEV,3.5t,0
342262,2030,2013,SSA,FCEV,3.5t,0
342263,2035,2013,SSA,FCEV,3.5t,0
342264,2040,2013,SSA,FCEV,3.5t,0
342265,2045,2013,SSA,FCEV,3.5t,0
342266,2050,2013,SSA,FCEV,3.5t,0
342273,2015,2013,SSA,ICEV-d,3.5t,7
342274,2020,2013,SSA,ICEV-d,3.5t,7
342275,2025,2013,SSA,ICEV-d,3.5t,5
342276,2030,2013,SSA,ICEV-d,3.5t,0
342277,2035,2013,SSA,ICEV-d,3.5t,0
342278,2040,2013,SSA,ICEV-d,3.5t,0
342279,2045,2013,SSA,ICEV-d,3.5t,0
342280,2050,2013,SSA,ICEV-d,3.5t,0
342287,2015,2013,SSA,ICEV-g,3.5t,0
342288,2020,2013,SSA,ICEV-g,3.5t,0
342289,2025,2013,SSA,ICEV-g,3.5t,0
342290,2030,2013,SSA,ICEV-g,3.5t,0
342291,2035,2013,SSA,ICEV-g,3.5t,0
342292,2040,2013,SSA,ICEV-g,3.5t,0
342293,2045,2013,SSA,ICEV-g,3.5t,0
342294,2050,2013,SSA,ICEV-g,3.5t,0
342301,2015,2013,SSA,BEV,26t,0
342302,2020,2013,SSA,BEV,26t,0
342303,2025,2013,SSA,BEV,26t,0
342304,2030,2013,SSA,BEV,26t,0
342305,2035,2013,SSA,BEV,26t,0
342306,2040,2013,SSA,BEV,26t,0
342307,2045,2013,SSA,BEV,26t,0
342308,2050,2013,SSA,BEV,26t,0
342315,2015,2013,SSA,FCEV,26t,0
342316,2020,2013,SSA,FCEV,26t,0
342317,2025,2013,SSA,FCEV,26t,0
342318,2030,2013,SSA,FCEV,26t,0
342319,2035,2013,SSA,FCEV,26t,0
342320,2040,2013,SSA,FCEV,26t,0
342321,2045,2013,SSA,FCEV,26t,0
342322,2050,2013,SSA,FCEV,26t,0
342329,2015,2013,SSA,ICEV-d,26t,0
342330,2020,2013,SSA,ICEV-d,26t,0
342331,2025,2013,SSA,ICEV-d,26t,0
342332,2030,2013,SSA,ICEV-d,26t,0
342333,2035,2013,SSA,ICEV-d,26t,0
342334,2040,2013,SSA,ICEV-d,26t,0
342335,2045,2013,SSA,ICEV-d,26t,0
342336,2050,2013,SSA,ICEV-d,26t,0
342343,2015,2013,SSA,ICEV-g,26t,0
342344,2020,2013,SSA,ICEV-g,26t,0
342345,2025,2013,SSA,ICEV-g,26t,0
342346,2030,2013,SSA,ICEV-g,26t,0
342347,2035,2013,SSA,ICEV-g,26t,0
342348,2040,2013,SSA,ICEV-g,26t,0
342349,2045,2013,SSA,ICEV-g,26t,0
342350,2050,2013,SSA,ICEV-g,26t,0
342357,2015,2013,SSA,BEV,3.5t,0
342358,2020,2013,SSA,BEV,3.5t,0
342359,2025,2013,SSA,BEV,3.5t,0
342360,2030,2013,SSA,BEV,3.5t,0
342361,2035,2013,SSA,BEV,3.5t,0
342362,2040,2013,SSA,BEV,3.5t,0
342363,2045,2013,SSA,BEV,3.5t,0
342364,2050,2013,SSA,BEV,3.5t,0
342371,2015,2013,SSA,FCEV,3.5t,0
342372,2020,2013,SSA,FCEV,3.5t,0
342373,2025,2013,SSA,FCEV,3.5t,0
342374,2030,2013,SSA,FCEV,3.5t,0
342375,2035,2013,SSA,FCEV,3.5t,0
342376,2040,2013,SSA,FCEV,3.5t,0
342377,2045,2013,SSA,FCEV,3.5t,0
342378,2050,2013,SSA,FCEV,3.5t,0
342385,2015,2013,SSA,ICEV-d,3.5t,941
342386,2020,2013,SSA,ICEV-d,3.5t,908
342387,2025,2013,SSA,ICEV-d,3.5t,616
342388,2030,2013,SSA,ICEV-d,3.5t,0
342389,2035,2013,SSA,ICEV-d,3.5t,0
342390,2040,2013,SSA,ICEV-d,3.5t,0
342391,2045,2013,SSA,ICEV-d,3.5t,0
342392,2050,2013,SSA,ICEV-d,3.5t,0
342399,2015,2013,SSA,ICEV-g,3.5t,0
342400,2020,2013,SSA,ICEV-g,3.5t,0
342401,2025,2013,SSA,ICEV-g,3.5t,0
342402,2030,2013,SSA,ICEV-g,3.5t,0
342403,2035,2013,SSA,ICEV-g,3.5t,0
342404,2040,2013,SSA,ICEV-g,3.5t,0
342405,2045,2013,SSA,ICEV-g,3.5t,0
342406,2050,2013,SSA,ICEV-g,3.5t,0
342413,2015,2013,SSA,BEV,26t,0
342414,2020,2013,SSA,BEV,26t,0
342415,2025,2013,SSA,BEV,26t,0
342416,2030,2013,SSA,BEV,26t,0
342417,2035,2013,SSA,BEV,26t,0
342418,2040,2013,SSA,BEV,26t,0
342419,2045,2013,SSA,BEV,26t,0
342420,2050,2013,SSA,BEV,26t,0
342427,2015,2013,SSA,FCEV,26t,0
342428,2020,2013,SSA,FCEV,26t,0
342429,2025,2013,SSA,FCEV,26t,0
342430,2030,2013,SSA,FCEV,26t,0
342431,2035,2013,SSA,FCEV,26t,0
342432,2040,2013,SSA,FCEV,26t,0
342433,2045,2013,SSA,FCEV,26t,0
342434,2050,2013,SSA,FCEV,26t,0
342441,2015,2013,SSA,ICEV-d,26t,0
342442,2020,2013,SSA,ICEV-d,26t,0
342443,2025,2013,SSA,ICEV-d,26t,0
342444,2030,2013,SSA,ICEV-d,26t,0
342445,2035,2013,SSA,ICEV-d,26t,0
342446,2040,2013,SSA,ICEV-d,26t,0
342447,2045,2013,SSA,ICEV-d,26t,0
342448,2050,2013,SSA,ICEV-d,26t,0
342455,2015,2013,SSA,ICEV-g,26t,0
342456,2020,2013,SSA,ICEV-g,26t,0
342457,2025,2013,SSA,ICEV-g,26t,0
342458,2030,2013,SSA,ICEV-g,26t,0
342459,2035,2013,SSA,ICEV-g,26t,0
342460,2040,2013,SSA,ICEV-g,26t,0
342461,2045,2013,SSA,ICEV-g,26t,0
342462,2050,2013,SSA,ICEV-g,26t,0
342469,2015,2013,SSA,BEV,7.5t,0
342470,2020,2013,SSA,BEV,7.5t,0
342471,2025,2013,SSA,BEV,7.5t,0
342472,2030,2013,SSA,BEV,7.5t,0
342473,2035,2013,SSA,BEV,7.5t,0
342474,2040,2013,SSA,BEV,7.5t,0
342475,2045,2013,SSA,BEV,7.5t,0
342476,2050,2013,SSA,BEV,7.5t,0
342483,2015,2013,SSA,FCEV,7.5t,0
342484,2020,2013,SSA,FCEV,7.5t,0
342485,2025,2013,SSA,FCEV,7.5t,0
342486,2030,2013,SSA,FCEV,7.5t,0
342487,2035,2013,SSA,FCEV,7.5t,0
342488,2040,2013,SSA,FCEV,7.5t,0
342489,2045,2013,SSA,FCEV,7.5t,0
342490,2050,2013,SSA,FCEV,7.5t,0
342497,2015,2013,SSA,ICEV-d,7.5t,9931
342498,2020,2013,SSA,ICEV-d,7.5t,9581
342499,2025,2013,SSA,ICEV-d,7.5t,6500
342500,2030,2013,SSA,ICEV-d,7.5t,0
342501,2035,2013,SSA,ICEV-d,7.5t,0
342502,2040,2013,SSA,ICEV-d,7.5t,0
342503,2045,2013,SSA,ICEV-d,7.5t,0
342504,2050,2013,SSA,ICEV-d,7.5t,0
342511,2015,2013,SSA,ICEV-g,7.5t,0
342512,2020,2013,SSA,ICEV-g,7.5t,0
342513,2025,2013,SSA,ICEV-g,7.5t,0
342514,2030,2013,SSA,ICEV-g,7.5t,0
342515,2035,2013,SSA,ICEV-g,7.5t,0
342516,2040,2013,SSA,ICEV-g,7.5t,0
342517,2045,2013,SSA,ICEV-g,7.5t,0
